layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params,kurtosis,kurtosis_scaled
1,self_attn.k_proj,3,32,8,128,20.390625,7.015625,16777216,9.93537137402608,0.18441897366503976
1,self_attn.k_proj,3,64,8,128,24.9375,6.5078125,16777216,9.93537137402608,0.18441897366503976
1,self_attn.k_proj,3,128,8,128,31.53125,6.25390625,16777216,9.93537137402608,0.18441897366503976
1,self_attn.k_proj,4,32,8,128,9.53125,9.015625,16777216,9.93537137402608,0.18441897366503976
1,self_attn.k_proj,4,64,8,128,11.7109375,8.5078125,16777216,9.93537137402608,0.18441897366503976
1,self_attn.k_proj,4,128,8,128,14.875,8.25390625,16777216,9.93537137402608,0.18441897366503976
1,self_attn.k_proj,8,32,8,128,0.5771484375,17.015625,16777216,9.93537137402608,0.18441897366503976
1,self_attn.k_proj,8,64,8,128,0.7080078125,16.5078125,16777216,9.93537137402608,0.18441897366503976
1,self_attn.k_proj,8,128,8,128,0.896484375,16.25390625,16777216,9.93537137402608,0.18441897366503976
1,self_attn.o_proj,2,32,8,128,12.671875,5.015625,16777216,26.69787713965271,0.6433320035767304
1,self_attn.o_proj,2,64,8,128,14.9140625,4.5078125,16777216,26.69787713965271,0.6433320035767304
1,self_attn.o_proj,2,128,8,128,17.015625,4.25390625,16777216,26.69787713965271,0.6433320035767304
1,self_attn.o_proj,3,32,8,128,5.4765625,7.015625,16777216,26.69787713965271,0.6433320035767304
1,self_attn.o_proj,3,64,8,128,6.51171875,6.5078125,16777216,26.69787713965271,0.6433320035767304
1,self_attn.o_proj,3,128,8,128,7.55859375,6.25390625,16777216,26.69787713965271,0.6433320035767304
1,self_attn.o_proj,4,32,8,128,2.564453125,9.015625,16777216,26.69787713965271,0.6433320035767304
1,self_attn.o_proj,4,64,8,128,3.056640625,8.5078125,16777216,26.69787713965271,0.6433320035767304
1,self_attn.o_proj,4,128,8,128,3.572265625,8.25390625,16777216,26.69787713965271,0.6433320035767304
1,self_attn.o_proj,8,32,8,128,0.155517578125,17.015625,16777216,26.69787713965271,0.6433320035767304
1,self_attn.o_proj,8,64,8,128,0.1849365234375,16.5078125,16777216,26.69787713965271,0.6433320035767304
1,self_attn.o_proj,8,128,8,128,0.2156982421875,16.25390625,16777216,26.69787713965271,0.6433320035767304
1,mlp.gate_proj,2,32,8,128,45.71875,13.4794921875,45088768,6.280002848563622,0.5859741885296467
1,mlp.gate_proj,2,64,8,128,53.65625,12.11474609375,45088768,6.280002848563622,0.5859741885296467
1,mlp.gate_proj,2,128,8,128,61.125,11.432373046875,45088768,6.280002848563622,0.5859741885296467
1,mlp.gate_proj,3,32,8,128,19.609375,18.8544921875,45088768,6.280002848563622,0.5859741885296467
1,mlp.gate_proj,3,64,8,128,23.125,17.48974609375,45088768,6.280002848563622,0.5859741885296467
1,mlp.gate_proj,3,128,8,128,26.546875,16.807373046875,45088768,6.280002848563622,0.5859741885296467
1,mlp.gate_proj,4,32,8,128,9.15625,24.2294921875,45088768,6.280002848563622,0.5859741885296467
1,mlp.gate_proj,4,64,8,128,10.8046875,22.86474609375,45088768,6.280002848563622,0.5859741885296467
1,mlp.gate_proj,4,128,8,128,12.4140625,22.182373046875,45088768,6.280002848563622,0.5859741885296467
1,mlp.gate_proj,8,32,8,128,0.5546875,45.7294921875,45088768,6.280002848563622,0.5859741885296467
1,mlp.gate_proj,8,64,8,128,0.65380859375,44.36474609375,45088768,6.280002848563622,0.5859741885296467
1,mlp.gate_proj,8,128,8,128,0.74951171875,43.682373046875,45088768,6.280002848563622,0.5859741885296467
1,mlp.up_proj,2,32,8,128,42.84375,13.4794921875,45088768,3.4447561314119977,0.065165138963945
1,mlp.up_proj,2,64,8,128,49.96875,12.11474609375,45088768,3.4447561314119977,0.065165138963945
1,mlp.up_proj,2,128,8,128,56.375,11.432373046875,45088768,3.4447561314119977,0.065165138963945
1,mlp.up_proj,3,32,8,128,18.34375,18.8544921875,45088768,3.4447561314119977,0.065165138963945
1,mlp.up_proj,3,64,8,128,21.421875,17.48974609375,45088768,3.4447561314119977,0.065165138963945
1,mlp.up_proj,3,128,8,128,24.265625,16.807373046875,45088768,3.4447561314119977,0.065165138963945
1,mlp.up_proj,4,32,8,128,8.5546875,24.2294921875,45088768,3.4447561314119977,0.065165138963945
1,mlp.up_proj,4,64,8,128,10.0,22.86474609375,45088768,3.4447561314119977,0.065165138963945
