layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params
2,self_attn.q_proj,3,128,8,128,34.3125,25.015625,67108864
2,self_attn.q_proj,4,32,8,128,11.4296875,36.0625,67108864
2,self_attn.q_proj,4,64,8,128,13.609375,34.03125,67108864
2,self_attn.q_proj,4,128,8,128,16.015625,33.015625,67108864
2,self_attn.q_proj,8,32,8,128,0.69189453125,68.0625,67108864
2,self_attn.q_proj,8,64,8,128,0.82275390625,66.03125,67108864
2,self_attn.q_proj,8,128,8,128,0.96630859375,65.015625,67108864
2,self_attn.v_proj,2,32,8,128,10.03125,2.5078125,8388608
2,self_attn.v_proj,2,64,8,128,11.75,2.25390625,8388608
2,self_attn.v_proj,2,128,8,128,13.3125,2.126953125,8388608
2,self_attn.v_proj,3,32,8,128,4.2890625,3.5078125,8388608
2,self_attn.v_proj,3,64,8,128,5.02734375,3.25390625,8388608
2,self_attn.v_proj,3,128,8,128,5.6953125,3.126953125,8388608
2,self_attn.v_proj,4,32,8,128,2.0,4.5078125,8388608
2,self_attn.v_proj,4,64,8,128,2.345703125,4.25390625,8388608
2,self_attn.v_proj,4,128,8,128,2.65625,4.126953125,8388608
2,self_attn.v_proj,8,32,8,128,0.1212158203125,8.5078125,8388608
2,self_attn.v_proj,8,64,8,128,0.141845703125,8.25390625,8388608
2,self_attn.v_proj,8,128,8,128,0.1602783203125,8.126953125,8388608
2,self_attn.k_proj,2,32,8,128,36.46875,2.5078125,8388608
2,self_attn.k_proj,2,64,8,128,43.71875,2.25390625,8388608
2,self_attn.k_proj,2,128,8,128,49.75,2.126953125,8388608
2,self_attn.k_proj,3,32,8,128,15.796875,3.5078125,8388608
2,self_attn.k_proj,3,64,8,128,19.1875,3.25390625,8388608
2,self_attn.k_proj,3,128,8,128,22.40625,3.126953125,8388608
2,self_attn.k_proj,4,32,8,128,7.37109375,4.5078125,8388608
2,self_attn.k_proj,4,64,8,128,8.953125,4.25390625,8388608
2,self_attn.k_proj,4,128,8,128,10.4609375,4.126953125,8388608
2,self_attn.k_proj,8,32,8,128,0.44580078125,8.5078125,8388608
2,self_attn.k_proj,8,64,8,128,0.54150390625,8.25390625,8388608
