model,algo,config,config_detail,quant_duration,load_mem_allot,load_mem_reserved,zeroshot_mem_allot,zeroshot_mem_reserved,linear_probe_mem_allot,linear_probe_mem_reserved,acc1_zeroshot_cls,acc5_zeroshot_cls,recall_zeroshot_cls,duration_zeroshot_cls,acc1_linear_probe,acc5_linear_probe,recall_linear_probe,duration_linear_probe
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,4_25,"{'offload_meta': False, 'mixed': True, 'budget': 4.25}",0,0,0,1206752768,1822425088,0,0,0.74824,0.93966,0.7484,117.1575539112091,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,4_25,"{'offload_meta': False, 'mixed': True, 'budget': 4.25}",0,0,0,2298179072,3506438144,0,0,0.77674,0.95152,0.77678,233.1958498954773,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,3_13,"{'offload_meta': False, 'mixed': True, 'budget': 3.13}",0,0,0,1178097152,1627389952,0,0,0.72584,0.93096,0.72576,119.77578926086426,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,2_25,"{'offload_meta': False, 'mixed': True, 'budget': 2.25}",0,0,0,1140037120,1677721600,0,0,0.51664,0.79014,0.51666,117.06309199333192,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,2_25,"{'offload_meta': False, 'mixed': True, 'budget': 2.25}",0,0,0,2117216768,2931818496,0,0,0.65188,0.89106,0.65152,233.9732048511505,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,8_51,"{'offload_meta': False, 'mixed': True, 'budget': 8.51}",0,0,0,1714228736,2847932416,0,0,0.66554,0.899,0.6656,55.22750163078308,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,2_51,"{'offload_meta': False, 'mixed': True, 'budget': 2.51}",0,0,0,1157207552,1677721600,0,0,0.6147,0.86696,0.61472,117.7792055606842,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,4_51,"{'offload_meta': False, 'mixed': True, 'budget': 4.51}",0,0,0,2585341440,3795845120,0,0,0.77808,0.95142,0.7779200000000001,233.6209921836853,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,4_51,"{'offload_meta': False, 'mixed': True, 'budget': 4.51}",0,0,0,454862848,526385152,0,0,0.65226,0.89102,0.65226,54.92829847335816,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,8_25,"{'offload_meta': False, 'mixed': True, 'budget': 8.25}",0,0,0,1333892608,1977614336,0,0,0.75256,0.94248,0.7526400000000001,116.80147528648376,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,3_25,"{'offload_meta': False, 'mixed': True, 'budget': 3.25}",0,0,0,402108416,482344960,0,0,0.5243,0.79824,0.52446,55.87840628623962,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,3_51,"{'offload_meta': False, 'mixed': True, 'budget': 3.51}",0,0,0,2258659840,3154116608,0,0,0.77034,0.94964,0.7701999999999999,237.6508097648621,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,4_51,"{'offload_meta': False, 'mixed': True, 'budget': 4.51}",0,0,0,1230476800,1914699776,0,0,0.75044,0.94216,0.7505400000000001,117.135719537735,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,3_13,"{'offload_meta': False, 'mixed': True, 'budget': 3.13}",0,0,0,395608064,482344960,0,0,0.457,0.73358,0.45686,55.96232318878174,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,8_25,"{'offload_meta': False, 'mixed': True, 'budget': 8.25}",0,0,0,2904960512,3732930560,0,0,0.77944,0.95238,0.7793199999999999,232.98550152778623,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,2_51,"{'offload_meta': False, 'mixed': True, 'budget': 2.51}",0,0,0,390146048,476053504,0,0,0.0762,0.1921,0.07612,55.12739706039429,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,8_51,"{'offload_meta': False, 'mixed': True, 'budget': 8.51}",0,0,0,2616324608,3284140032,0,0,0.77938,0.95238,0.7794000000000001,1178.9308395385742,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,3_25,"{'offload_meta': False, 'mixed': True, 'budget': 3.25}",0,0,0,1187730944,1637875712,0,0,0.7316,0.9346,0.73132,119.8049693107605,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,8_13,"{'offload_meta': False, 'mixed': True, 'budget': 8.13}",0,0,0,1325307392,1977614336,0,0,0.7522,0.94262,0.75226,116.74754929542542,0,0,0,0
