dataset,part,model,nbits,group_size,layer,sensitivity
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,10,2.4157317238859832e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,11,2.043187851086259e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,11,2.928710891865194e-4
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,11,2.078405668726191e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,12,1.4993392687756568e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,12,2.8877571457996964e-4
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,12,2.1783704869449139e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,13,1.9299025007057935e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,13,2.91601027129218e-4
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,13,2.162375021725893e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,14,3.0660658376291394e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,14,3.418922424316406e-4
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,14,2.651916292961687e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,15,3.584430960472673e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,15,4.430899571161717e-4
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,15,3.3380850800313056e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,16,2.9660758445970714e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,16,4.905886598862708e-4
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,16,3.8191230851225555e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,17,3.107365337200463e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,17,4.996169591322541e-4
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,17,4.121576785109937e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,18,2.3523462004959583e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,18,5.141108995303512e-4
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,18,4.543879476841539e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,19,2.2750612697564065e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,19,5.350678693503141e-4
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,19,4.546089330688119e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,20,3.3739954233169556e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,20,6.138949538581073e-4
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,20,5.213082185946405e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,21,2.585373295005411e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,21,7.186677539721131e-4
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,21,6.047417991794646e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,22,4.282709560357034e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,22,7.829965907149017e-4
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,22,6.679706275463104e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,23,2.439804229652509e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,23,8.104359149001539e-4
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,23,6.138155004009604e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,24,1.432492135791108e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,24,8.717470336705446e-4
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,24,6.502793403342366e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,25,2.71112920017913e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,25,9.493116522207856e-4
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,25,7.019101758487523e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,26,3.419361310079694e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,26,0.0010504304664209485
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,26,7.304978207685053e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,27,2.0483123080339283e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,27,0.0012054539984092116
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,27,8.168061031028628e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,28,4.825821961276233e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,28,0.001324516604654491
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,28,9.404431330040097e-4
bos,attn_in,Ministral-8B-Instruct-2410,2,64,29,3.8489000871777534e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,29,0.0014771453570574522
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,29,0.001050218241289258
bos,attn_in,Ministral-8B-Instruct-2410,2,64,30,5.753036239184439e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,30,0.0016809952212497592
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,30,0.001120100961998105
bos,attn_in,Ministral-8B-Instruct-2410,2,64,31,9.665503166615963e-4
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,31,0.0019091535359621048
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,31,0.0013310567010194063
bos,attn_in,Ministral-8B-Instruct-2410,2,64,32,0.0015488603385165334
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,32,0.0026806225068867207
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,32,0.001993265701457858
bos,attn_in,Ministral-8B-Instruct-2410,2,64,33,0.002560538938269019
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,33,0.003954009152948856
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,33,0.0028840885497629642
bos,attn_in,Ministral-8B-Instruct-2410,2,64,34,0.0037693383637815714
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,34,0.0073180487379431725
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,34,0.006009283941239119
bos,attn_in,Ministral-8B-Instruct-2410,2,64,35,0.0030110550578683615
bos,mlp_gate,Ministral-8B-Instruct-2410,2,64,35,0.015426821075379848
bos,mlp_down,Ministral-8B-Instruct-2410,2,64,35,0.012232618406414986
c4,attn_in,Ministral-8B-Instruct-2410,2,64,0,1.3242475915831164e-6
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,0,6.165241757116746e-6
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,0,2.086805943690706e-5
c4,attn_in,Ministral-8B-Instruct-2410,2,64,1,9.363800018036272e-6
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,1,1.3208768905315083e-5
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,1,1.5447587429662235e-5
c4,attn_in,Ministral-8B-Instruct-2410,2,64,2,2.2316320610116236e-5
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,2,1.065232718246989e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,2,5.9530491853365675e-5
c4,attn_in,Ministral-8B-Instruct-2410,2,64,3,2.890588621085044e-5
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,3,6.823749572504312e-5
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,3,6.47733177174814e-5
c4,attn_in,Ministral-8B-Instruct-2410,2,64,4,9.583005885360762e-5
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,4,1.166121001006104e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,4,1.0309953358955681e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,5,1.2742752733174711e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,5,1.5853435616008937e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,5,1.360880705760792e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,6,1.5558161248918623e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,6,1.9513089500833303e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,6,1.603777491254732e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,7,1.1252969125052914e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,7,2.0958483219146729e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,7,1.6582608805038035e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,8,2.3415715259034187e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,8,2.424893609713763e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,8,1.9469398830551654e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,9,2.6014825562015176e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,9,2.75043974397704e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,9,2.177331189159304e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,10,3.0667515238747e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,10,2.999078424181789e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,10,0.00025422655744478106
c4,attn_in,Ministral-8B-Instruct-2410,2,64,11,2.2290174092631787e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,11,3.1899474561214447e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,11,2.266142691951245e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,12,2.0396427134983242e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,12,3.3408464514650404e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,12,2.5429483503103256e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,13,2.1320406813174486e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,13,3.4170461003668606e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,13,2.522245340514928e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,14,3.144912770949304e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,14,3.8222831790335476e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,14,2.9351282864809036e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,15,3.996261511929333e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,15,4.7406586236320436e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,15,3.606203244999051e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,16,3.4085087827406824e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,16,5.275130970403552e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,16,4.227765020914376e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,17,3.4814549144357443e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,17,5.661908653564751e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,17,4.8362757661379874e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,18,2.4066309561021626e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,18,5.817481433041394e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,18,5.182202439755201e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,19,2.830388257279992e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,19,5.891442415304482e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,19,5.040601245127618e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,20,3.52093338733539e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,20,6.476598209701478e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,20,5.793756572529674e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,21,3.0381971737369895e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,21,7.451702258549631e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,21,6.764886202290654e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,22,4.5036524534225464e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,22,8.141931029967964e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,22,7.558654178865254e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,23,2.3414088354911655e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,23,8.232272230088711e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,23,6.934907287359238e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,24,1.823249476728961e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,24,8.796471520327032e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,24,6.999363540671766e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,25,2.9270234517753124e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,25,9.676750632934272e-4
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,25,7.546436390839517e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,26,3.3434308716095984e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,26,0.0010612115729600191
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,26,7.832986302673817e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,27,1.855020091170445e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,27,0.001197358826175332
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,27,8.622677996754646e-4
c4,attn_in,Ministral-8B-Instruct-2410,2,64,28,5.048737511970103e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,28,0.0013655462535098195
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,28,0.001029600272886455
c4,attn_in,Ministral-8B-Instruct-2410,2,64,29,4.24458208726719e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,29,0.0015716751804575324
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,29,0.0011841701343655586
c4,attn_in,Ministral-8B-Instruct-2410,2,64,30,6.191402208060026e-4
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,30,0.0018786981236189604
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,30,0.0013585432898253202
c4,attn_in,Ministral-8B-Instruct-2410,2,64,31,0.0011668219231069088
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,31,0.0021701152436435223
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,31,0.0016395995626226068
c4,attn_in,Ministral-8B-Instruct-2410,2,64,32,0.0018493212992325425
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,32,0.003034197725355625
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,32,0.002490145154297352
c4,attn_in,Ministral-8B-Instruct-2410,2,64,33,0.002814345993101597
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,33,0.004761997144669294
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,33,0.0035741212777793407
c4,attn_in,Ministral-8B-Instruct-2410,2,64,34,0.003805238287895918
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,34,0.009310026653110981
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,34,0.007419048808515072
c4,attn_in,Ministral-8B-Instruct-2410,2,64,35,0.002968579065054655
c4,mlp_gate,Ministral-8B-Instruct-2410,2,64,35,0.018796002492308617
c4,mlp_down,Ministral-8B-Instruct-2410,2,64,35,0.017823563888669014
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,0,1.357857172479271e-6
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,0,6.930970812391024e-6
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,0,2.1152643967070617e-5
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,1,9.76304363575764e-6
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,1,1.355687254545046e-5
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,1,1.59655864990782e-5
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,2,2.2471196643891744e-5
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,2,9.977840818464756e-5
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,2,5.6133019825210795e-5
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,3,2.9313900085981004e-5
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,3,6.833651423221454e-5
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,3,6.578826287295669e-5
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,4,1.014248700812459e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,4,1.1509876640047878e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,4,1.0178401134908199e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,5,1.2502628669608384e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,5,1.5960320888552815e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,5,1.376104191876948e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,6,1.5312722825910896e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,6,1.9588953000493348e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,6,1.6202176630031317e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,7,1.2024502211716026e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,7,2.150098152924329e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,7,1.7239345470443368e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,8,2.3587443865835667e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,8,2.4634000146761537e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,8,2.0011363085359335e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,9,2.6375672314316034e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,9,2.758497721515596e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,9,2.1928342175669968e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,10,3.099907480645925e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,10,2.969923079945147e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,10,2.486435987520963e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,11,2.3008660355117172e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,11,3.1598645728081465e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,11,2.2515293676406145e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,12,2.1695054601877928e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,12,3.3444492146372795e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,12,2.5765321333892643e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,13,2.2569902648683637e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,13,3.456412232480943e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,13,2.5765661848708987e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,14,3.2612605718895793e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,14,3.865147300530225e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,14,2.980886783916503e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,15,3.953632840421051e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,15,4.708613851107657e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,15,3.599089686758816e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,16,3.587280516512692e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,16,5.20529574714601e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,16,4.142513789702207e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,17,3.6508485209196806e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,17,5.470120813697577e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,17,4.6163389924913645e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,18,2.486351877450943e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,18,5.659549497067928e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,18,5.041987169533968e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,19,2.824290422722697e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,19,5.780688370577991e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,19,4.956102347932756e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,20,3.3965037437155843e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,20,6.372058996930718e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,20,5.684525240212679e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,21,3.1019424204714596e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,21,7.331078522838652e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,21,6.486094789579511e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,22,4.374305426608771e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,22,8.083520806394517e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,22,7.544008549302816e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,23,2.3632124066352844e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,23,8.211603271774948e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,23,6.658968632109463e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,24,1.9485970551613718e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,24,8.836532942950726e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,24,6.719179218634963e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,25,2.854474587365985e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,25,9.792749769985676e-4
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,25,7.255220552906394e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,26,3.4690171014517546e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,26,0.0010837651789188385
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,26,7.734886603429914e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,27,1.991922763409093e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,27,0.0012336323270574212
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,27,8.606793126091361e-4
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,28,4.6486625797115266e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,28,0.0014044471317902207
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,28,0.001027948223054409
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,29,4.487216065172106e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,29,0.0016172162722796202
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,29,0.0011895092902705073
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,30,6.509663071483374e-4
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,30,0.001919913338497281
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,30,0.0013800010783597827
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,31,0.0012024842435494065
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,31,0.002229655859991908
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,31,0.0016758329002186656
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,32,0.0018307440914213657
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,32,0.003108243690803647
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,32,0.0025973033625632524
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,33,0.0029470676090568304
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,33,0.004854640457779169
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,33,0.0037312638014554977
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,34,0.00382881797850132
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,34,0.009393161162734032
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,34,0.007902292534708977
pileval,attn_in,Ministral-8B-Instruct-2410,2,64,35,0.002997705014422536
pileval,mlp_gate,Ministral-8B-Instruct-2410,2,64,35,0.01868365705013275
pileval,mlp_down,Ministral-8B-Instruct-2410,2,64,35,0.019417788833379745
wikitext,attn_in,Ministral-8B-Instruct-2410,2,64,0,2.098445747833466e-6
wikitext,mlp_gate,Ministral-8B-Instruct-2410,2,64,0,7.391178769466933e-6
wikitext,mlp_down,Ministral-8B-Instruct-2410,2,64,0,2.0758368918905035e-5
wikitext,attn_in,Ministral-8B-Instruct-2410,2,64,1,9.131792467087507e-6
wikitext,mlp_gate,Ministral-8B-Instruct-2410,2,64,1,1.4217623174772598e-5
wikitext,mlp_down,Ministral-8B-Instruct-2410,2,64,1,1.5131333384488244e-5
wikitext,attn_in,Ministral-8B-Instruct-2410,2,64,2,1.8941173038911074e-5
wikitext,mlp_gate,Ministral-8B-Instruct-2410,2,64,2,1.962474489118904e-4
wikitext,mlp_down,Ministral-8B-Instruct-2410,2,64,2,7.963200914673507e-5
wikitext,attn_in,Ministral-8B-Instruct-2410,2,64,3,2.8265189030207694e-5
wikitext,mlp_gate,Ministral-8B-Instruct-2410,2,64,3,7.273128721863031e-5
wikitext,mlp_down,Ministral-8B-Instruct-2410,2,64,3,6.931746611371636e-5
wikitext,attn_in,Ministral-8B-Instruct-2410,2,64,4,9.469992073718458e-5
wikitext,mlp_gate,Ministral-8B-Instruct-2410,2,64,4,1.241642312379554e-4
wikitext,mlp_down,Ministral-8B-Instruct-2410,2,64,4,1.05518069176469e-4
wikitext,attn_in,Ministral-8B-Instruct-2410,2,64,5,1.1964531586272642e-4
wikitext,mlp_gate,Ministral-8B-Instruct-2410,2,64,5,1.6660634719301015e-4
wikitext,mlp_down,Ministral-8B-Instruct-2410,2,64,5,1.4322393690235913e-4
wikitext,attn_in,Ministral-8B-Instruct-2410,2,64,6,1.4752424613106996e-4
wikitext,mlp_gate,Ministral-8B-Instruct-2410,2,64,6,2.0266041974537075e-4
wikitext,mlp_down,Ministral-8B-Instruct-2410,2,64,6,1.6493395378347486e-4
wikitext,attn_in,Ministral-8B-Instruct-2410,2,64,7,1.1703809286700562e-4
wikitext,mlp_gate,Ministral-8B-Instruct-2410,2,64,7,2.1859102707821876e-4
wikitext,mlp_down,Ministral-8B-Instruct-2410,2,64,7,1.7271401884499937e-4
wikitext,attn_in,Ministral-8B-Instruct-2410,2,64,8,2.3796666937414557e-4
wikitext,mlp_gate,Ministral-8B-Instruct-2410,2,64,8,2.529089688323438e-4
wikitext,mlp_down,Ministral-8B-Instruct-2410,2,64,8,2.0525582658592612e-4
wikitext,attn_in,Ministral-8B-Instruct-2410,2,64,9,2.595984551589936e-4
wikitext,mlp_gate,Ministral-8B-Instruct-2410,2,64,9,2.7601225883699954e-4
wikitext,mlp_down,Ministral-8B-Instruct-2410,2,64,9,2.203526528319344e-4
wikitext,attn_in,Ministral-8B-Instruct-2410,2,64,10,2.9211401124484837e-4
wikitext,mlp_gate,Ministral-8B-Instruct-2410,2,64,10,3.009673091582954e-4
wikitext,mlp_down,Ministral-8B-Instruct-2410,2,64,10,2.601822779979557e-4
wikitext,attn_in,Ministral-8B-Instruct-2410,2,64,11,2.1760939853265882e-4
wikitext,mlp_gate,Ministral-8B-Instruct-2410,2,64,11,3.21377330692485e-4
wikitext,mlp_down,Ministral-8B-Instruct-2410,2,64,11,2.2691824415232986e-4
