dataset,part,model,nbits,group_size,layer,sensitivity
pileval,attn_in,Llama-2-7b-chat-hf,3,128,16,0.0009484450565651059
pileval,attn_out,Llama-2-7b-chat-hf,3,128,16,0.0005918874521739781
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,16,0.0014545278390869498
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,16,0.0013253624783828855
pileval,attn_in,Llama-2-7b-chat-hf,3,128,17,0.0007329256623052061
pileval,attn_out,Llama-2-7b-chat-hf,3,128,17,0.00041300649172626436
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,17,0.0016132246237248182
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,17,0.0013221119297668338
pileval,attn_in,Llama-2-7b-chat-hf,3,128,18,0.0008873204351402819
pileval,attn_out,Llama-2-7b-chat-hf,3,128,18,0.0004662696737796068
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,18,0.0019181777024641633
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,18,0.001572956214658916
pileval,attn_in,Llama-2-7b-chat-hf,3,128,19,0.0008222782053053379
pileval,attn_out,Llama-2-7b-chat-hf,3,128,19,0.0004219140682835132
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,19,0.0022029527463018894
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,19,0.0017791778082028031
pileval,attn_in,Llama-2-7b-chat-hf,3,128,20,0.00083405856275931
pileval,attn_out,Llama-2-7b-chat-hf,3,128,20,0.0004624252615030855
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,20,0.0025528999976813793
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,20,0.0020736362785100937
pileval,attn_in,Llama-2-7b-chat-hf,3,128,21,0.0007785285706631839
pileval,attn_out,Llama-2-7b-chat-hf,3,128,21,0.0004734278190881014
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,21,0.00287477090023458
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,21,0.0021541183814406395
pileval,attn_in,Llama-2-7b-chat-hf,3,128,22,0.0012745218118652701
pileval,attn_out,Llama-2-7b-chat-hf,3,128,22,0.0005733655416406691
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,22,0.003329439088702202
