model,module,layer,memmb,param_cnt,bit_budget,b1,g1,b2,g2,params_quant_tot,params_all_tot
Llama-2-13b-hf,self_attn.q_proj,19,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,19,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,19,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,19,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,19,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,19,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,19,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,20,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,20,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,20,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,20,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,20,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,20,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,20,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,21,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,21,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,21,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,21,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,21,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,21,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,21,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,22,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,22,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,22,14.0869140625,26214400,3.51,4,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,22,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,22,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,22,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,22,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,23,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,23,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,23,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,23,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,23,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,23,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,23,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,24,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,24,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,24,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,24,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,24,38.03466796875,70778880,3.51,4,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,24,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,24,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,25,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,25,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,25,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,25,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,25,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,25,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,25,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,26,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,26,14.0869140625,26214400,3.51,4,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,26,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,26,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,26,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,26,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,26,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,27,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,27,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,27,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,27,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,27,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,27,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,27,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,28,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,28,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,28,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,28,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,28,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,28,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,28,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,29,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,29,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,29,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,29,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,29,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,29,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,29,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,30,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,30,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,30,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,30,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,30,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,30,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,30,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,31,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,31,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,31,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,31,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,31,38.03466796875,70778880,3.51,4,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,31,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,31,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,32,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,32,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,32,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,32,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,32,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,32,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,32,38.03466796875,70778880,3.51,4,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,33,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,33,14.0869140625,26214400,3.51,4,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,33,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,33,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,33,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,33,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,33,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,34,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,34,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,34,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,34,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,34,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,34,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,34,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,35,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,35,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,35,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,35,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,35,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,35,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,35,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,36,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,36,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,36,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,36,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,36,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,36,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,36,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,37,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,37,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,37,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,37,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,37,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,37,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,37,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,38,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,38,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,38,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,38,14.0869140625,26214400,3.51,4,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,38,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,38,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,38,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,39,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,39,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,39,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,39,10.9619140625,26214400,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,39,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,39,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,39,29.59716796875,70778880,3.51,3,32,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,0,25.396728515625,26214400,4.13,8,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,0,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,0,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,0,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,0,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,0,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,0,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,1,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,1,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,1,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,1,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,1,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,1,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,1,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,2,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,2,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,2,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,2,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,2,68.5711669921875,70778880,4.13,8,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,2,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,2,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,3,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,3,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,3,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,3,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,3,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,3,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,3,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,4,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,4,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,4,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,4,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,4,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,4,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,4,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,5,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,5,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,5,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,5,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,5,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,5,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,5,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,6,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,6,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,6,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,6,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,6,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,6,68.5711669921875,70778880,4.13,8,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,6,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,7,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,7,25.396728515625,26214400,4.13,8,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,7,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,7,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,7,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,7,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,7,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,8,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,8,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,8,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,8,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,8,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,8,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,8,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,9,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,9,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,9,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,9,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,9,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,9,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,9,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,10,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,10,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,10,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,10,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,10,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,10,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,10,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,11,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,11,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,11,25.396728515625,26214400,4.13,8,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,11,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,11,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,11,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,11,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,12,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,12,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,12,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,12,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,12,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,12,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,12,68.5711669921875,70778880,4.13,8,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.q_proj,13,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.k_proj,13,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.v_proj,13,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,self_attn.o_proj,13,12.896728515625,26214400,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.gate_proj,13,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.up_proj,13,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
Llama-2-13b-hf,mlp.down_proj,13,34.8211669921875,70778880,4.13,4,128,8,128,12687769600,13015864320
