model,algo,config,bpp,attempt,ppl_wikitext,ppl_c4,load_mem_allot,model_storage_size,quant_duration,param_count
Meta-Llama-3-8B,mxq,3_17,3.17,mxq2,12.4406,19.7752,4.78,4.75,26.95879483222961,8000000000
Llama-2-13b-hf,mxq,3_47,3.47,mxq2,4.9176,6.8442,6.44,6.34,43.46783089637756,13000000000
Meta-Llama-3-8B,mxq,3_57,3.57,mxq2,7.124,11.2732,5.27,5.26,25.697256565093998,8000000000
Llama-2-7b-hf,mxq,3_87,3.87,mxq2,5.4454,7.3143,3.76,3.72,20.895438194274902,7000000000
Llama-2-7b-hf,mxq,3_13,3.13,mxq2,6.2155,8.3501,3.15,3.11,22.23666214942932,7000000000
Llama-2-13b-hf,mxq,3_87,3.87,mxq2,4.7948,6.6634,7.02,6.97,41.70433926582336,13000000000
Llama-2-13b-hf,mxq,3_17,3.17,mxq2,5.0832,7.0475,5.91,5.84,44.636515378952026,13000000000
Meta-Llama-3-8B,mxq,3_93,3.93,mxq2,6.5945,10.3294,5.48,5.47,29.72301721572876,8000000000
Meta-Llama-3-8B,mxq,3_63,3.63,mxq2,7.0213,11.0719,5.33,5.31,25.690141439437863,8000000000
Llama-2-13b-hf,mxq,3_19,3.19,mxq2,5.0547,7.0307,5.95,5.88,44.34152340888977,13000000000
Llama-2-7b-hf,mxq,3_35,3.35,mxq2,5.8924,7.9523,3.3,3.27,21.96796560287476,7000000000
Llama-2-7b-hf,mxq,3_37,3.37,mxq2,5.857,7.8822,3.32,3.3,22.059545278549194,7000000000
Meta-Llama-3-8B,mxq,3_67,3.67,mxq2,6.9811,11.0063,5.31,5.3,25.918481588363647,8000000000
Meta-Llama-3-8B,mxq,3_35,3.35,mxq2,7.573,12.0129,4.99,4.97,27.87693810462952,8000000000
Llama-2-13b-hf,mxq,3_31,3.31,mxq2,4.9808,6.9438,6.14,6.08,44.322877407073975,13000000000
Meta-Llama-3-8B,mxq,3_27,3.27,mxq2,9.0447,14.4039,4.89,4.86,28.09720754623413,8000000000
Meta-Llama-3-8B,mxq,3_85,3.85,mxq2,6.7547,10.5925,5.37,5.37,25.129603147506717,8000000000
Meta-Llama-3-8B,mxq,3_21,3.21,mxq2,11.4379,18.0265,4.82,4.79,27.216885566711422,8000000000
Llama-2-13b-hf,mxq,3_97,3.97,mxq2,4.7706,6.6341,7.04,6.98,41.57976794242859,13000000000
Llama-2-13b-hf,mxq,2_25,2.25,mxq2,32.811,41.7335,3.98,3.98,52.94397020339966,13000000000
Llama-2-13b-hf,mxq,2_51,2.51,mxq2,8.9401,12.4191,4.49,4.49,53.25425028800965,13000000000
Llama-2-7b-hf,mxq,2_57,2.57,mxq2,12.9279,17,,,28.16793727874756,7000000000
Meta-Llama-3-8B,mxq,2_19,2.19,mxq2,87781.2812,61938.2773,,,26.016353130340576,8000000000
Llama-2-7b-hf,mxq,2_47,2.47,mxq2,163.0594,170.9671,,,26.49335289001465,7000000000
Llama-2-7b-hf,mxq,2_15,2.15,mxq2,,,,,25.715022802352905,7000000000
Meta-Llama-3-8B,mxq,2_57,2.57,mxq2,53.2459,88.4592,,,30.894856691360477,8000000000
Meta-Llama-3-8B,mxq,2_31,2.31,mxq2,6299.3838,5084.3877,,,25.639243364334103,8000000000
Llama-2-7b-hf,mxq,2_29,2.29,mxq2,6517.4971,6266.208,,,26.90976619720459,7000000000
Llama-2-7b-hf,mxq,2_13,2.13,mxq2,,4406.4316,,,26.363276958465576,7000000000
Meta-Llama-3-8B,mxq,2_55,2.55,mxq2,55.7362,93.1902,,,26.275548934936523,8000000000
Llama-2-13b-hf,mxq,2_15,2.15,mxq2,458.1787,998.125,,,54.36496758460999,13000000000
Llama-2-7b-hf,mxq,2_55,2.55,mxq2,25.203,36.4469,,,27.793428897857662,7000000000
Meta-Llama-3-8B,mxq,2_29,2.29,mxq2,4450.3784,2712.1501,,,26.07418942451477,8000000000
Llama-2-7b-hf,mxq,2_19,2.19,mxq2,,4263.6934,,,25.5257465839386,7000000000
Llama-2-13b-hf,mxq,2_13,2.13,mxq2,859.1281,1737.4487,,,52.718018770217896,13000000000
Meta-Llama-3-8B,mxq,2_51,2.51,mxq2,75.1645,112.2336,4.08,4.08,24.515072107315063,8000000000
Llama-2-13b-hf,mxq,2_21,2.21,mxq2,63.2594,78.369,,,53.45778012275696,13000000000
Llama-2-13b-hf,mxq,2_57,2.57,mxq2,7.6239,10.5162,,,54.56654715538025,13000000000
Llama-2-7b-hf,mxq,2_31,2.31,mxq2,6221.833,6395.2168,,,26.94262170791626,7000000000
Llama-2-13b-hf,mxq,2_53,2.53,mxq2,7.8701,10.801,,,55.17441821098328,13000000000
Llama-2-13b-hf,mxq,2_31,2.31,mxq2,28.025,37.1851,,,53.44624614715576,13000000000
Llama-2-13b-hf,mxq,2_29,2.29,mxq2,29.5297,39.5324,,,53.31960153579712,13000000000
Meta-Llama-3-8B,mxq,2_17,2.17,mxq2,70275.0781,54749.7031,,,25.9489004611969,8000000000
Llama-2-7b-hf,mxq,2_17,2.17,mxq2,3624.9775,2700.9817,,,25.71911692619324,7000000000
Meta-Llama-3-8B,mxq,2_27,2.27,mxq2,9208.6211,5850.2134,,,25.73874425888061,8000000000
Llama-2-7b-hf,mxq,2_51,2.51,mxq2,37.9823,51.8843,2.47,2.47,27.23824882507324,7000000000
Llama-2-13b-hf,mxq,2_49,2.49,mxq2,11.1589,15.2583,,,53.56611061096192,13000000000
Meta-Llama-3-8B,mxq,2_45,2.45,mxq2,154.344,200.7597,,,25.179463624954224,8000000000
Meta-Llama-3-8B,mxq,2_47,2.47,mxq2,97.5642,134.4331,,,24.84200382232666,8000000000
Llama-2-13b-hf,mxq,2_55,2.55,mxq2,7.727,10.6813,,,55.89913749694824,13000000000
Llama-2-13b-hf,mxq,2_17,2.17,mxq2,339.3502,440.1154,,,53.24775695800781,13000000000
Llama-2-7b-hf,mxq,2_25,2.25,mxq2,3165.4758,2195.2532,2.21,2.21,25.3148353099823,7000000000
Meta-Llama-3-8B,mxq,2_49,2.49,mxq2,82.8497,120.7239,,,24.85382080078125,8000000000
Llama-2-13b-hf,mxq,2_19,2.19,mxq2,141.4781,165.3496,,,52.42427635192871,13000000000
Llama-2-7b-hf,mxq,2_27,2.27,mxq2,8563.4287,4808.2769,,,25.713513374328613,7000000000
Meta-Llama-3-8B,mxq,2_21,2.21,mxq2,46663.0352,27468.2246,,,25.73615527153015,8000000000
Meta-Llama-3-8B,mxq,2_25,2.25,mxq2,14484.7344,6815.4814,3.8,3.8,25.789592504501343,8000000000
Meta-Llama-3-8B,mxq,2_53,2.53,mxq2,69.2855,104.0414,,,24.58772611618042,8000000000
Meta-Llama-3-8B,mxq,2_23,2.23,mxq2,37196.2031,22969.9609,,,25.892287492752075,8000000000
Meta-Llama-3-8B,mxq,2_13,2.13,mxq2,102580.3359,84270.4375,,,26.389660120010376,8000000000
Llama-2-7b-hf,mxq,2_53,2.53,mxq2,29.0323,40.7581,,,27.771810293197632,7000000000
Llama-2-13b-hf,mxq,2_47,2.47,mxq2,11.89,16.4769,,,51.62110185623169,13000000000
Llama-2-7b-hf,mxq,2_23,2.23,mxq2,,2553.3374,,,25.2646484375,7000000000
Llama-2-7b-hf,mxq,2_49,2.49,mxq2,115.5637,150.3164,,,27.280510187149048,7000000000
Llama-2-13b-hf,mxq,2_27,2.27,mxq2,31.1418,40.785,,,53.63895511627197,13000000000
Llama-2-13b-hf,mxq,2_23,2.23,mxq2,36.6126,45.7069,,,53.58946084976196,13000000000
Llama-2-7b-hf,mxq,2_45,2.45,mxq2,220.0714,210.4805,,,26.75245475769043,7000000000
Llama-2-13b-hf,mxq,2_45,2.45,mxq2,12.6573,17.8399,,,54.017335653305054,13000000000
Meta-Llama-3-8B,mxq,2_15,2.15,mxq2,105435.9375,92822.4844,,,26.52206039428711,8000000000
Llama-2-7b-hf,mxq,2_21,2.21,mxq2,2100.0659,2256.1875,,,25.267686367034912,7000000000
Meta-Llama-3-8B,mxq,4_07,4.07,mxq2,6.4614,10.0802,6.53,5.57,,8000000000
Llama-2-7b-hf,mxq,4_21,4.21,mxq2,5.3182,7.1353,4.43,3.7,,7000000000
Llama-2-13b-hf,mxq,4_13,4.13,mxq2,4.7357,6.5707,6.94,6.94,,13000000000
Meta-Llama-3-8B,mxq,4_59,4.59,mxq2,6.1108,9.4605,6.65,5.69,,8000000000
Meta-Llama-3-8B,mxq,4_09,4.09,mxq2,6.431,10.0261,6.51,5.55,,8000000000
Meta-Llama-3-8B,mxq,4_49,4.49,mxq2,6.1145,9.4645,6.56,5.61,,8000000000
Llama-2-13b-hf,mxq,4_31,4.31,mxq2,4.7008,6.5332,8.14,6.98,,13000000000
Llama-2-7b-hf,mxq,4_53,4.53,mxq2,5.2875,7.078,4.64,3.9,,7000000000
Llama-2-7b-hf,mxq,4_15,4.15,mxq2,5.3283,7.1561,4.45,3.71,,7000000000
Llama-2-7b-hf,mxq,4_35,4.35,mxq2,5.3039,7.0966,4.5,3.77,,7000000000
Llama-2-7b-hf,mxq,4_61,4.61,mxq2,5.2864,7.0736,4.7,3.96,,7000000000
Llama-2-7b-hf,mxq,4_07,4.07,mxq2,5.3565,7.2072,4.44,3.71,,7000000000
Llama-2-7b-hf,mxq,4_29,4.29,mxq2,5.3113,7.114,4.46,3.72,,7000000000
Meta-Llama-3-8B,mxq,4_03,4.03,mxq2,6.4963,10.1587,6.54,5.58,,8000000000
Llama-2-7b-hf,mxq,4_41,4.41,mxq2,5.3008,7.0875,4.55,3.81,,7000000000
Meta-Llama-3-8B,mxq,4_51,4.51,mxq2,6.1146,9.4655,5.62,5.62,,8000000000
Llama-2-13b-hf,mxq,4_09,4.09,mxq2,4.7492,6.5873,8.12,6.97,,13000000000
Meta-Llama-3-8B,mxq,4_05,4.05,mxq2,6.4759,10.1244,6.53,5.58,,8000000000
Meta-Llama-3-8B,mxq,4_11,4.11,mxq2,6.4222,9.9862,6.5,5.55,,8000000000
Meta-Llama-3-8B,mxq,4_45,4.45,mxq2,6.1205,9.4749,6.53,5.57,,8000000000
Llama-2-7b-hf,mxq,4_49,4.49,mxq2,5.2904,7.0791,4.61,3.87,,7000000000
Meta-Llama-3-8B,mxq,4_15,4.15,mxq2,6.405,9.9757,6.49,5.53,,8000000000
Llama-2-7b-hf,mxq,4_47,4.47,mxq2,5.2959,7.0845,4.6,3.86,,7000000000
Llama-2-13b-hf,mxq,4_43,4.43,mxq2,4.6938,6.5195,8.31,7.15,,13000000000
Llama-2-7b-hf,mxq,4_43,4.43,mxq2,5.2992,7.0879,4.57,3.83,,7000000000
Llama-2-13b-hf,mxq,4_57,4.57,mxq2,4.6882,6.5141,8.52,7.36,,13000000000
Llama-2-13b-hf,mxq,4_47,4.47,mxq2,4.6914,6.5168,8.37,7.21,,13000000000
Llama-2-7b-hf,mxq,4_19,4.19,mxq2,5.3245,7.1459,4.44,3.7,,7000000000
Llama-2-7b-hf,mxq,4_31,4.31,mxq2,5.3097,7.1112,4.48,3.74,,7000000000
Llama-2-13b-hf,mxq,4_53,4.53,mxq2,4.689,6.5136,8.46,7.3,,13000000000
Llama-2-13b-hf,mxq,4_23,4.23,mxq2,4.7167,6.5481,8.04,6.88,,13000000000
Llama-2-7b-hf,mxq,4_27,4.27,mxq2,5.3106,7.1197,4.45,3.72,,7000000000
Llama-2-13b-hf,mxq,4_21,4.21,mxq2,4.719,6.5519,8.04,6.88,,13000000000
Llama-2-7b-hf,mxq,4_13,4.13,mxq2,5.334,7.1706,3.72,3.72,,7000000000
Llama-2-7b-hf,mxq,4_59,4.59,mxq2,5.2849,7.0742,4.69,3.95,,7000000000
Llama-2-13b-hf,mxq,4_25,4.25,mxq2,4.7089,6.5419,6.9,6.91,,13000000000
Llama-2-13b-hf,mxq,4_29,4.29,mxq2,4.7031,6.5348,8.12,6.97,,13000000000
Meta-Llama-3-8B,mxq,4_61,4.61,mxq2,6.111,9.459,6.66,5.7,,8000000000
Llama-2-7b-hf,mxq,4_55,4.55,mxq2,5.2859,7.0774,4.66,3.93,,7000000000
Llama-2-13b-hf,mxq,4_41,4.41,mxq2,4.6929,6.521,8.28,7.13,,13000000000
Llama-2-13b-hf,mxq,4_03,4.03,mxq2,4.7657,6.613,8.13,6.98,,13000000000
Llama-2-13b-hf,mxq,4_11,4.11,mxq2,4.7407,6.5778,8.1,6.95,,13000000000
Llama-2-13b-hf,mxq,4_17,4.17,mxq2,4.7306,6.5591,8.07,6.91,,13000000000
Meta-Llama-3-8B,mxq,4_17,4.17,mxq2,6.3811,9.9266,6.48,5.52,,8000000000
Meta-Llama-3-8B,mxq,4_33,4.33,mxq2,6.1794,9.5815,6.43,5.47,,8000000000
Llama-2-7b-hf,mxq,4_33,4.33,mxq2,5.3014,7.101,4.49,3.76,,7000000000
Meta-Llama-3-8B,mxq,4_53,4.53,mxq2,6.1145,9.4646,6.6,5.64,,8000000000
Meta-Llama-3-8B,mxq,4_31,4.31,mxq2,6.2252,9.6562,6.43,5.47,,8000000000
Llama-2-7b-hf,mxq,4_03,4.03,mxq2,5.3814,7.2461,4.45,3.72,,7000000000
Llama-2-7b-hf,mxq,4_51,4.51,mxq2,5.2898,7.0788,3.89,3.89,,7000000000
Meta-Llama-3-8B,mxq,4_57,4.57,mxq2,6.1122,9.4631,6.63,5.67,,8000000000
Llama-2-13b-hf,mxq,4_55,4.55,mxq2,4.6895,6.5129,8.5,7.34,,13000000000
Llama-2-13b-hf,mxq,4_05,4.05,mxq2,4.756,6.6024,8.14,6.98,,13000000000
Meta-Llama-3-8B,mxq,4_21,4.21,mxq2,6.3441,9.8427,6.46,5.5,,8000000000
Llama-2-13b-hf,mxq,4_49,4.49,mxq2,4.6888,6.5146,8.4,7.24,,13000000000
Llama-2-7b-hf,mxq,4_25,4.25,mxq2,5.3115,7.1268,3.71,3.71,,7000000000
Meta-Llama-3-8B,mxq,4_23,4.23,mxq2,6.3174,9.7954,6.46,5.5,,8000000000
Llama-2-7b-hf,mxq,4_05,4.05,mxq2,5.3753,7.2209,4.43,3.7,,7000000000
Llama-2-7b-hf,mxq,4_11,4.11,mxq2,5.3408,7.1813,4.46,3.73,,7000000000
Llama-2-13b-hf,mxq,4_19,4.19,mxq2,4.7227,6.5555,8.05,6.9,,13000000000
Llama-2-13b-hf,mxq,4_61,4.61,mxq2,4.6907,6.5113,8.58,7.42,,13000000000
Llama-2-13b-hf,mxq,4_07,4.07,mxq2,4.7491,6.5939,8.12,6.96,,13000000000
Llama-2-7b-hf,mxq,4_45,4.45,mxq2,5.2966,7.087,4.58,3.84,,7000000000
Llama-2-13b-hf,mxq,4_59,4.59,mxq2,4.6899,6.5132,8.55,7.39,,13000000000
Llama-2-13b-hf,mxq,4_51,4.51,mxq2,4.6891,6.5144,7.28,7.28,,13000000000
Meta-Llama-3-8B,mxq,4_25,4.25,mxq2,6.2909,9.7613,5.49,5.49,,8000000000
Llama-2-7b-hf,mxq,4_09,4.09,mxq2,5.3551,7.1952,4.45,3.72,,7000000000
Llama-2-13b-hf,mxq,4_15,4.15,mxq2,4.7308,6.5647,8.07,6.92,,13000000000
Llama-2-13b-hf,mxq,4_45,4.45,mxq2,4.6926,6.5185,8.34,7.18,,13000000000
Llama-2-13b-hf,mxq,4_27,4.27,mxq2,4.7087,6.5377,8.09,6.93,,13000000000
Meta-Llama-3-8B,mxq,4_29,4.29,mxq2,6.2456,9.6912,6.43,5.47,,8000000000
Meta-Llama-3-8B,mxq,4_55,4.55,mxq2,6.1126,9.4656,6.61,5.65,,8000000000
Llama-2-13b-hf,mxq,4_33,4.33,mxq2,4.6976,6.5283,8.16,7.01,,13000000000
Meta-Llama-3-8B,mxq,4_47,4.47,mxq2,6.1155,9.4657,6.55,5.59,,8000000000
Llama-2-13b-hf,mxq,4_35,4.35,mxq2,4.699,6.5243,8.19,7.04,,13000000000
Meta-Llama-3-8B,mxq,4_35,4.35,mxq2,6.1673,9.5576,6.45,5.49,,8000000000
Llama-2-7b-hf,mxq,4_17,4.17,mxq2,5.3282,7.1556,4.44,3.71,,7000000000
Meta-Llama-3-8B,mxq,4_13,4.13,mxq2,6.405,9.9574,5.54,5.54,,8000000000
Llama-2-7b-hf,mxq,4_23,4.23,mxq2,5.3175,7.1336,4.43,3.7,,7000000000
Meta-Llama-3-8B,mxq,4_41,4.41,mxq2,6.1285,9.4953,6.5,5.54,,8000000000
Meta-Llama-3-8B,mxq,4_19,4.19,mxq2,6.3631,9.8989,6.47,5.51,,8000000000
Meta-Llama-3-8B,mxq,4_27,4.27,mxq2,6.268,9.7356,6.45,5.49,,8000000000
Llama-2-7b-hf,mxq,4_57,4.57,mxq2,5.2862,7.0799,4.67,3.93,,7000000000
Meta-Llama-3-8B,mxq,4_43,4.43,mxq2,6.1245,9.4828,6.51,5.56,,8000000000
Meta-Llama-3-8B,mxq,6_06,6.06,mxq2,6.023,9.326,7.84,6.88,21.76242709159851,8000000000
Llama-2-7b-hf,mxq,7_74,7.74,mxq2,5.2359,6.9897,7.06,6.34,17.669595956802368,7000000000
Llama-2-13b-hf,mxq,5_98,5.98,mxq2,4.6678,6.4906,10.6,9.44,47.798495054245,13000000000
Llama-2-7b-hf,mxq,6_89,6.89,mxq2,5.2462,7.0114,6.4,5.68,25.922955751419067,7000000000
Llama-2-7b-hf,mxq,5_90,5.9,mxq2,5.2604,7.0303,5.67,4.94,19.554818153381348,7000000000
Llama-2-13b-hf,mxq,5_02,5.02,mxq2,4.6846,6.5035,9.18,8.03,49.19426798820496,13000000000
Llama-2-13b-hf,mxq,7_74,7.74,mxq2,4.6469,6.4678,13.17,12.04,44.089990854263306,13000000000
Llama-2-7b-hf,mxq,5_10,5.1,mxq2,5.2754,7.0524,5.07,4.33,19.657520294189453,7000000000
Llama-2-7b-hf,mxq,7_56,7.56,mxq2,5.237,6.9942,6.9,6.19,18.19426202774048,7000000000
Llama-2-7b-hf,mxq,6_81,6.81,mxq2,5.2469,7.011,6.34,5.62,18.86526107788086,7000000000
Llama-2-7b-hf,mxq,5_96,5.96,mxq2,5.2593,7.03,5.72,4.98,19.279616355896,7000000000
Meta-Llama-3-8B,mxq,6_71,6.71,mxq2,6.0196,9.3105,8.34,7.41,21.85685682296753,8000000000
Llama-2-7b-hf,mxq,5_94,5.94,mxq2,5.2586,7.0295,5.7,4.97,19.37894368171692,7000000000
Llama-2-13b-hf,mxq,5_14,5.14,mxq2,4.683,6.5027,9.36,8.2,56.9892475605011,13000000000
Meta-Llama-3-8B,mxq,5_88,5.88,mxq2,6.0261,9.3352,7.7,6.74,22.518107175827023,8000000000
Llama-2-13b-hf,mxq,5_08,5.08,mxq2,4.6839,6.5029,9.27,8.12,49.27021145820618,13000000000
Llama-2-13b-hf,mxq,7_66,7.66,mxq2,4.6474,6.468,13.05,11.93,47.079811811447136,13000000000
Meta-Llama-3-8B,mxq,6_72,6.72,mxq2,6.0197,9.3087,8.35,7.42,23.39883589744568,8000000000
Llama-2-7b-hf,mxq,7_60,7.6,mxq2,5.2371,6.9936,6.93,6.22,18.125155687332157,7000000000
Llama-2-13b-hf,mxq,5_94,5.94,mxq2,4.6684,6.4931,10.54,9.39,49.166083097457886,13000000000
Llama-2-7b-hf,mxq,5_08,5.08,mxq2,5.2764,7.0531,5.06,4.32,19.440809726715088,7000000000
Llama-2-13b-hf,mxq,6_77,6.77,mxq2,4.6577,6.4802,11.79,10.67,46.27151226997376,13000000000
Meta-Llama-3-8B,mxq,6_86,6.86,mxq2,6.0164,9.3046,8.46,7.53,21.96333861351013,8000000000
Llama-2-13b-hf,mxq,5_90,5.9,mxq2,4.6686,6.4937,10.48,9.33,48.043394327163696,13000000000
Llama-2-7b-hf,mxq,7_57,7.57,mxq2,5.2378,6.9941,6.91,6.2,17.95819878578186,7000000000
Llama-2-13b-hf,mxq,6_78,6.78,mxq2,4.6575,6.4794,11.84,10.71,44.31199598312378,13000000000
Meta-Llama-3-8B,mxq,6_00,6,mxq2,6.0237,9.3281,7.79,6.83,21.4712917804718,8000000000
Llama-2-7b-hf,mxq,5_04,5.04,mxq2,5.2765,7.0529,5.03,4.29,19.586140632629395,7000000000
Meta-Llama-3-8B,mxq,5_94,5.94,mxq2,6.0244,9.3323,7.74,6.78,21.61764931678772,8000000000
Llama-2-13b-hf,mxq,6_81,6.81,mxq2,4.6577,6.4795,11.82,10.7,47.39734888076782,13000000000
Llama-2-7b-hf,mxq,6_92,6.92,mxq2,5.2446,7.0088,6.44,5.72,18.701699256896973,7000000000
Llama-2-13b-hf,mxq,6_06,6.06,mxq2,4.6666,6.4898,10.72,9.56,47.00333380699158,13000000000
Llama-2-13b-hf,mxq,7_70,7.7,mxq2,4.647,6.4677,13.11,11.99,43.83094072341919,13000000000
Llama-2-7b-hf,mxq,5_92,5.92,mxq2,5.2577,7.0291,5.71,4.97,20.55404281616211,7000000000
Meta-Llama-3-8B,mxq,5_14,5.14,mxq2,6.0536,9.3788,7.09,6.13,21.712579488754272,8000000000
Llama-2-7b-hf,mxq,6_06,6.06,mxq2,5.2588,7.0279,5.79,5.06,19.3074004650116,7000000000
Meta-Llama-3-8B,mxq,5_90,5.9,mxq2,6.0255,9.3333,7.71,6.75,22.121676683425903,8000000000
Llama-2-13b-hf,mxq,6_02,6.02,mxq2,4.6668,6.4898,10.72,9.56,46.12384104728699,13000000000
Meta-Llama-3-8B,mxq,5_20,5.2,mxq2,6.0512,9.3798,7.14,6.18,21.581509828567505,8000000000
Meta-Llama-3-8B,mxq,5_04,5.04,mxq2,6.0543,9.3815,7.01,6.05,21.817686080932617,8000000000
Llama-2-7b-hf,mxq,7_72,7.72,mxq2,5.2355,6.9912,7.02,6.31,18.226958751678467,7000000000
Llama-2-7b-hf,mxq,6_02,6.02,mxq2,5.2581,7.0277,5.76,5.03,19.418373584747314,7000000000
Meta-Llama-3-8B,mxq,5_98,5.98,mxq2,6.0217,9.3299,7.78,6.82,21.374507427215576,8000000000
Llama-2-7b-hf,mxq,6_04,6.04,mxq2,5.2576,7.0268,5.78,5.04,19.052096128463745,7000000000
Meta-Llama-3-8B,mxq,5_06,5.06,mxq2,6.0522,9.3779,7.03,6.07,21.56499028205872,8000000000
Llama-2-13b-hf,mxq,6_87,6.87,mxq2,4.6573,6.4795,11.88,10.76,45.78723359107971,13000000000
Llama-2-7b-hf,mxq,5_18,5.18,mxq2,5.276,7.0518,5.13,4.39,19.973525762557983,7000000000
Meta-Llama-3-8B,mxq,5_16,5.16,mxq2,6.0507,9.3749,7.11,6.15,21.58627796173096,8000000000
Llama-2-13b-hf,mxq,6_72,6.72,mxq2,4.6594,6.4813,11.66,10.54,46.765066146850586,13000000000
Llama-2-13b-hf,mxq,6_04,6.04,mxq2,4.667,6.4902,10.69,9.53,48.153079986572266,13000000000
Llama-2-13b-hf,mxq,5_96,5.96,mxq2,4.6678,6.4916,10.57,9.41,48.17770957946777,13000000000
Llama-2-7b-hf,mxq,7_70,7.7,mxq2,5.2351,6.9918,7.01,6.29,17.992141246795654,7000000000
Llama-2-7b-hf,mxq,6_78,6.78,mxq2,5.2478,7.0112,6.31,5.6,18.597021102905277,7000000000
Meta-Llama-3-8B,mxq,7_76,7.76,mxq2,6.0055,9.2872,9.19,8.26,27.69206953048706,8000000000
Llama-2-13b-hf,mxq,5_86,5.86,mxq2,4.6691,6.4944,10.42,9.27,48.98742747306824,13000000000
Meta-Llama-3-8B,mxq,6_92,6.92,mxq2,6.0161,9.2986,8.51,7.58,22.2465500831604,8000000000
Meta-Llama-3-8B,mxq,5_12,5.12,mxq2,6.0512,9.3761,7.09,6.13,21.561537265777588,8000000000
Meta-Llama-3-8B,mxq,5_10,5.1,mxq2,6.0511,9.3766,7.06,6.1,21.59110140800476,8000000000
Llama-2-7b-hf,mxq,7_63,7.63,mxq2,5.2363,6.9925,6.96,6.24,17.663169622421265,7000000000
Llama-2-7b-hf,mxq,6_77,6.77,mxq2,5.2474,7.0115,6.31,5.59,18.561485052108765,7000000000
Meta-Llama-3-8B,mxq,7_62,7.62,mxq2,6.0003,9.2852,9.08,8.15,22.798346996307373,8000000000
Meta-Llama-3-8B,mxq,7_70,7.7,mxq2,6.0045,9.2858,9.19,8.26,71.6642336845398,8000000000
Meta-Llama-3-8B,mxq,6_02,6.02,mxq2,6.0234,9.327,7.81,6.85,22.565041303634644,8000000000
Llama-2-13b-hf,mxq,6_83,6.83,mxq2,4.6573,6.4802,11.85,10.73,46.35602283477783,13000000000
Llama-2-13b-hf,mxq,6_89,6.89,mxq2,4.6568,6.4789,11.91,10.79,48.30457520484924,13000000000
Meta-Llama-3-8B,mxq,7_56,7.56,mxq2,6.002,9.2872,9.03,8.1,22.120295524597168,8000000000
Meta-Llama-3-8B,mxq,6_78,6.78,mxq2,6.0256,9.318,8.4,7.47,22.91683387756348,8000000000
Meta-Llama-3-8B,mxq,7_60,7.6,mxq2,6.0076,9.2996,9.06,8.13,21.957447052001957,8000000000
Llama-2-13b-hf,mxq,5_10,5.1,mxq2,4.6844,6.5018,9.31,8.16,49.0630841255188,13000000000
Meta-Llama-3-8B,mxq,6_83,6.83,mxq2,6.0153,9.3035,8.46,7.53,22.001774787902832,8000000000
Meta-Llama-3-8B,mxq,7_63,7.63,mxq2,6.006,9.2906,9.09,8.16,23.30888676643372,8000000000
Meta-Llama-3-8B,mxq,7_68,7.68,mxq2,6.0022,9.2823,9.13,8.2,23.90609741210937,8000000000
Llama-2-13b-hf,mxq,5_88,5.88,mxq2,4.6688,6.494,10.45,9.3,48.39581108093262,13000000000
Llama-2-7b-hf,mxq,7_76,7.76,mxq2,5.2357,6.9899,7.05,6.34,17.89582633972168,7000000000
Meta-Llama-3-8B,mxq,7_72,7.72,mxq2,6.0038,9.292,9.19,8.26,22.09702754020691,8000000000
Llama-2-7b-hf,mxq,5_16,5.16,mxq2,5.2759,7.0515,5.12,4.38,20.5237340927124,7000000000
Meta-Llama-3-8B,mxq,7_74,7.74,mxq2,6.0006,9.2811,9.18,8.25,23.867166757583615,8000000000
Meta-Llama-3-8B,mxq,6_04,6.04,mxq2,6.0223,9.3285,7.83,6.87,21.45602321624756,8000000000
Meta-Llama-3-8B,mxq,7_57,7.57,mxq2,6.0049,9.2966,9.04,8.11,22.91953945159912,8000000000
Llama-2-7b-hf,mxq,7_62,7.62,mxq2,5.2374,6.9934,6.95,6.23,19.285237550735477,7000000000
Llama-2-13b-hf,mxq,7_56,7.56,mxq2,4.6494,6.4696,12.9,11.78,47.3088366985321,13000000000
Llama-2-7b-hf,mxq,5_20,5.2,mxq2,5.2746,7.0514,5.15,4.41,19.65858101844788,7000000000
Llama-2-13b-hf,mxq,5_04,5.04,mxq2,4.6854,6.5025,9.21,8.06,46.62364554405213,13000000000
Llama-2-7b-hf,mxq,5_88,5.88,mxq2,5.2586,7.0299,5.66,4.92,19.65648412704468,7000000000
Llama-2-13b-hf,mxq,7_68,7.68,mxq2,4.6472,6.4684,13.08,11.95,47.53784322738648,13000000000
Llama-2-7b-hf,mxq,5_14,5.14,mxq2,5.2757,7.0512,5.1,4.36,19.58873414993286,7000000000
Meta-Llama-3-8B,mxq,5_08,5.08,mxq2,6.0535,9.3792,7.05,6.09,21.678075790405277,8000000000
Llama-2-13b-hf,mxq,7_60,7.6,mxq2,4.649,6.4689,12.96,11.84,45.857011795043945,13000000000
Meta-Llama-3-8B,mxq,5_18,5.18,mxq2,6.0513,9.3791,7.13,6.17,21.55056619644165,8000000000
Llama-2-13b-hf,mxq,7_76,7.76,mxq2,4.6461,6.4672,13.19,12.07,43.27605080604553,13000000000
Llama-2-7b-hf,mxq,6_86,6.86,mxq2,5.2461,7.0104,6.38,5.66,18.698930263519287,7000000000
