model,algo,config,config_detail,quant_duration,load_mem_allot,load_mem_reserved,zeroshot_mem_allot,zeroshot_mem_reserved,linear_probe_mem_allot,linear_probe_mem_reserved,acc1_zeroshot_cls,acc5_zeroshot_cls,recall_zeroshot_cls,duration_zeroshot_cls,acc1_linear_probe,acc5_linear_probe,recall_linear_probe,duration_linear_probe
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,8_13,"{'offload_meta': False, 'mixed': True, 'budget': 8.13}",0,0,0,2558571008,3137339392,0,0,0.77946,0.95228,0.77938,233.25129652023315,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,8_13,"{'offload_meta': False, 'mixed': True, 'budget': 8.13}",0,0,0,417020416,555745280,0,0,0.6655,0.89898,0.6654200000000001,55.53647494316101,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,4_13,"{'offload_meta': False, 'mixed': True, 'budget': 4.13}",0,0,0,2248124928,2816475136,0,0,0.77722,0.9516,0.7770199999999999,233.92384576797485,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,3_02,"{'offload_meta': False, 'mixed': True, 'budget': 3.02}",0,0,0,1185986048,1621098496,0,0,0.67824,0.90542,0.6780799999999999,119.05736541748048,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,4_13,"{'offload_meta': False, 'mixed': True, 'budget': 4.13}",0,0,0,378092032,515899392,0,0,0.63292,0.88094,0.6328600000000001,55.66573119163513,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,3_02,"{'offload_meta': False, 'mixed': True, 'budget': 3.02}",0,0,0,2223876608,2799697920,0,0,0.73656,0.9353,0.73664,235.1987950801849,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,2_25,"{'offload_meta': False, 'mixed': True, 'budget': 2.25}",0,0,0,358300160,490733568,0,0,0.01932,0.05584,0.0192199999999999,56.4390664100647,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,4_25,"{'offload_meta': False, 'mixed': True, 'budget': 4.25}",0,0,0,1206359552,1631584256,0,0,0.74896,0.94004,0.74898,116.9391598701477,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,4_25,"{'offload_meta': False, 'mixed': True, 'budget': 4.25}",0,0,0,2269276672,2837446656,0,0,0.77738,0.9514,0.7775400000000001,237.33548712730408,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,3_13,"{'offload_meta': False, 'mixed': True, 'budget': 3.13}",0,0,0,1173116416,1616904192,0,0,0.72764,0.93062,0.7275,119.7163701057434,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,2_25,"{'offload_meta': False, 'mixed': True, 'budget': 2.25}",0,0,0,1139774976,1583349760,0,0,0.52244,0.79704,0.52248,118.1706838607788,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,2_25,"{'offload_meta': False, 'mixed': True, 'budget': 2.25}",0,0,0,2113563136,2673868800,0,0,0.6555,0.8932,0.6553199999999999,233.4289939403534,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,8_51,"{'offload_meta': False, 'mixed': True, 'budget': 8.51}",0,0,0,424622592,562036736,0,0,0.66554,0.899,0.6656,55.9664990901947,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,2_51,"{'offload_meta': False, 'mixed': True, 'budget': 2.51}",0,0,0,1157207552,1600126976,0,0,0.61494,0.8671,0.6147999999999999,118.17136788368224,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,4_51,"{'offload_meta': False, 'mixed': True, 'budget': 4.51}",0,0,0,2328144384,2894069760,0,0,0.77806,0.95154,0.77796,233.0343081951141,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,4_51,"{'offload_meta': False, 'mixed': True, 'budget': 4.51}",0,0,0,386546176,524288000,0,0,0.65226,0.89102,0.65226,55.58545732498169,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,8_25,"{'offload_meta': False, 'mixed': True, 'budget': 8.25}",0,0,0,1334572544,1786773504,0,0,0.7526,0.94246,0.7524400000000001,118.8501844406128,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,3_25,"{'offload_meta': False, 'mixed': True, 'budget': 3.25}",0,0,0,370588160,503316480,0,0,0.5243,0.79824,0.52446,59.280118227005005,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,3_51,"{'offload_meta': False, 'mixed': True, 'budget': 3.51}",0,0,0,2245263872,2803892224,0,0,0.77146,0.95014,0.77144,240.10264587402344,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,4_51,"{'offload_meta': False, 'mixed': True, 'budget': 4.51}",0,0,0,1230738944,1673527296,0,0,0.75142,0.9423,0.75128,117.47072291374208,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,3_13,"{'offload_meta': False, 'mixed': True, 'budget': 3.13}",0,0,0,367966720,501219328,0,0,0.457,0.73358,0.45686,56.26855707168579,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,8_25,"{'offload_meta': False, 'mixed': True, 'budget': 8.25}",0,0,0,2579722752,3158310912,0,0,0.77942,0.95236,0.7791,234.20024609565732,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,2_51,"{'offload_meta': False, 'mixed': True, 'budget': 2.51}",0,0,0,363543040,494927872,0,0,0.0732,0.18552,0.07334,56.06730818748474,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,8_51,"{'offload_meta': False, 'mixed': True, 'budget': 8.51}",0,0,0,2615013888,3193962496,0,0,0.77938,0.95238,0.7794000000000001,234.78458642959595,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,3_25,"{'offload_meta': False, 'mixed': True, 'budget': 3.25}",0,0,0,1181832704,1625292800,0,0,0.73146,0.9341,0.73126,119.77237248420715,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,8_13,"{'offload_meta': False, 'mixed': True, 'budget': 8.13}",0,0,0,1325856256,1778384896,0,0,0.75222,0.94262,0.7521199999999999,116.95441436767578,0,0,0,0
