layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params,kurtosis,kurtosis_scaled
23,self_attn.v_proj,8,128,8,128,0.1632783561944961,2.5396728515625,2621440,4.70451,0.21979690656041617
27,self_attn.v_proj,2,32,8,128,13.161887168884276,0.78369140625,2621440,7.652606,0.8723734263025372
27,self_attn.v_proj,2,64,8,128,15.685995101928713,0.704345703125,2621440,7.652606,0.8723734263025372
27,self_attn.v_proj,2,128,8,128,17.982906341552734,0.6646728515625,2621440,7.652606,0.8723734263025372
27,self_attn.v_proj,3,32,8,128,5.675191402435303,1.09619140625,2621440,7.652606,0.8723734263025372
27,self_attn.v_proj,3,64,8,128,6.803491592407227,1.016845703125,2621440,7.652606,0.8723734263025372
27,self_attn.v_proj,3,128,8,128,7.906461238861084,0.9771728515625,2621440,7.652606,0.8723734263025372
27,self_attn.v_proj,4,32,8,128,2.650371789932251,1.40869140625,2621440,7.652606,0.8723734263025372
27,self_attn.v_proj,4,64,8,128,3.1815576553344727,1.329345703125,2621440,7.652606,0.8723734263025372
27,self_attn.v_proj,4,128,8,128,3.708842039108277,1.2896728515625,2621440,7.652606,0.8723734263025372
27,self_attn.v_proj,8,32,8,128,0.1604866236448288,2.65869140625,2621440,7.652606,0.8723734263025372
27,self_attn.v_proj,8,64,8,128,0.1923706978559494,2.579345703125,2621440,7.652606,0.8723734263025372
27,self_attn.v_proj,8,128,8,128,0.2232929170131683,2.5396728515625,2621440,7.652606,0.8723734263025372
31,self_attn.v_proj,2,32,8,128,12.534884452819824,0.78369140625,2621440,8.229175,1.0
31,self_attn.v_proj,2,64,8,128,14.888855934143066,0.704345703125,2621440,8.229175,1.0
31,self_attn.v_proj,2,128,8,128,17.050804138183594,0.6646728515625,2621440,8.229175,1.0
31,self_attn.v_proj,3,32,8,128,5.472296714782715,1.09619140625,2621440,8.229175,1.0
31,self_attn.v_proj,3,64,8,128,6.580604076385498,1.016845703125,2621440,8.229175,1.0
31,self_attn.v_proj,3,128,8,128,7.649291515350342,0.9771728515625,2621440,8.229175,1.0
31,self_attn.v_proj,4,32,8,128,2.5595288276672363,1.40869140625,2621440,8.229175,1.0
31,self_attn.v_proj,4,64,8,128,3.093613386154175,1.329345703125,2621440,8.229175,1.0
31,self_attn.v_proj,4,128,8,128,3.610495090484619,1.2896728515625,2621440,8.229175,1.0
31,self_attn.v_proj,8,32,8,128,0.1549161970615387,2.65869140625,2621440,8.229175,1.0
31,self_attn.v_proj,8,64,8,128,0.1871265769004821,2.579345703125,2621440,8.229175,1.0
31,self_attn.v_proj,8,128,8,128,0.2177524864673614,2.5396728515625,2621440,8.229175,1.0
3,self_attn.o_proj,2,32,8,128,14.812793731689451,3.134765625,10485760,4.7894897,0.7201428708094917
3,self_attn.o_proj,2,64,8,128,17.400951385498047,2.8173828125,10485760,4.7894897,0.7201428708094917
3,self_attn.o_proj,2,128,8,128,19.827306747436523,2.65869140625,10485760,4.7894897,0.7201428708094917
3,self_attn.o_proj,3,32,8,128,6.348883152008057,4.384765625,10485760,4.7894897,0.7201428708094917
3,self_attn.o_proj,3,64,8,128,7.48507833480835,4.0673828125,10485760,4.7894897,0.7201428708094917
3,self_attn.o_proj,3,128,8,128,8.585136413574219,3.90869140625,10485760,4.7894897,0.7201428708094917
3,self_attn.o_proj,4,32,8,128,2.964808464050293,5.634765625,10485760,4.7894897,0.7201428708094917
3,self_attn.o_proj,4,64,8,128,3.496105909347534,5.3173828125,10485760,4.7894897,0.7201428708094917
3,self_attn.o_proj,4,128,8,128,4.013343334197998,5.15869140625,10485760,4.7894897,0.7201428708094917
3,self_attn.o_proj,8,32,8,128,0.1794576793909073,10.634765625,10485760,4.7894897,0.7201428708094917
3,self_attn.o_proj,8,64,8,128,0.2113053500652313,10.3173828125,10485760,4.7894897,0.7201428708094917
3,self_attn.o_proj,8,128,8,128,0.2416729032993316,10.15869140625,10485760,4.7894897,0.7201428708094917
7,self_attn.o_proj,2,32,8,128,14.43738079071045,3.134765625,10485760,4.5130463,0.5146544713135581
7,self_attn.o_proj,2,64,8,128,16.97504234313965,2.8173828125,10485760,4.5130463,0.5146544713135581
7,self_attn.o_proj,2,128,8,128,19.29703140258789,2.65869140625,10485760,4.5130463,0.5146544713135581
7,self_attn.o_proj,3,32,8,128,6.181459426879883,4.384765625,10485760,4.5130463,0.5146544713135581
7,self_attn.o_proj,3,64,8,128,7.287356376647949,4.0673828125,10485760,4.5130463,0.5146544713135581
7,self_attn.o_proj,3,128,8,128,8.328449249267578,3.90869140625,10485760,4.5130463,0.5146544713135581
7,self_attn.o_proj,4,32,8,128,2.886423110961914,5.634765625,10485760,4.5130463,0.5146544713135581
7,self_attn.o_proj,4,64,8,128,3.403886556625366,5.3173828125,10485760,4.5130463,0.5146544713135581
7,self_attn.o_proj,4,128,8,128,3.893011569976807,5.15869140625,10485760,4.5130463,0.5146544713135581
7,self_attn.o_proj,8,32,8,128,0.1747317612171173,10.634765625,10485760,4.5130463,0.5146544713135581
7,self_attn.o_proj,8,64,8,128,0.205876350402832,10.3173828125,10485760,4.5130463,0.5146544713135581
7,self_attn.o_proj,8,128,8,128,0.234526127576828,10.15869140625,10485760,4.5130463,0.5146544713135581
11,self_attn.o_proj,2,32,8,128,14.461743354797363,3.134765625,10485760,3.9944143,0.12914025897434103
11,self_attn.o_proj,2,64,8,128,17.013490676879883,2.8173828125,10485760,3.9944143,0.12914025897434103
11,self_attn.o_proj,2,128,8,128,19.33934211730957,2.65869140625,10485760,3.9944143,0.12914025897434103
11,self_attn.o_proj,3,32,8,128,6.189032554626465,4.384765625,10485760,3.9944143,0.12914025897434103
11,self_attn.o_proj,3,64,8,128,7.303515911102295,4.0673828125,10485760,3.9944143,0.12914025897434103
11,self_attn.o_proj,3,128,8,128,8.343931198120117,3.90869140625,10485760,3.9944143,0.12914025897434103
11,self_attn.o_proj,4,32,8,128,2.888730525970459,5.634765625,10485760,3.9944143,0.12914025897434103
11,self_attn.o_proj,4,64,8,128,3.4091238975524902,5.3173828125,10485760,3.9944143,0.12914025897434103
11,self_attn.o_proj,4,128,8,128,3.897317409515381,5.15869140625,10485760,3.9944143,0.12914025897434103
11,self_attn.o_proj,8,32,8,128,0.1747995615005493,10.634765625,10485760,3.9944143,0.12914025897434103
11,self_attn.o_proj,8,64,8,128,0.2060552984476089,10.3173828125,10485760,3.9944143,0.12914025897434103
11,self_attn.o_proj,8,128,8,128,0.2346902638673782,10.15869140625,10485760,3.9944143,0.12914025897434103
15,self_attn.o_proj,2,32,8,128,14.543554306030272,3.134765625,10485760,3.820682,0.0
15,self_attn.o_proj,2,64,8,128,17.11798858642578,2.8173828125,10485760,3.820682,0.0
15,self_attn.o_proj,2,128,8,128,19.44021797180176,2.65869140625,10485760,3.820682,0.0
15,self_attn.o_proj,3,32,8,128,6.219992160797119,4.384765625,10485760,3.820682,0.0
15,self_attn.o_proj,3,64,8,128,7.328145980834961,4.0673828125,10485760,3.820682,0.0
15,self_attn.o_proj,3,128,8,128,8.34880256652832,3.90869140625,10485760,3.820682,0.0
15,self_attn.o_proj,4,32,8,128,2.902665138244629,5.634765625,10485760,3.820682,0.0
15,self_attn.o_proj,4,64,8,128,3.420152425765991,5.3173828125,10485760,3.820682,0.0
15,self_attn.o_proj,4,128,8,128,3.901401519775391,5.15869140625,10485760,3.820682,0.0
15,self_attn.o_proj,8,32,8,128,0.1756889522075653,10.634765625,10485760,3.820682,0.0
15,self_attn.o_proj,8,64,8,128,0.2067112773656845,10.3173828125,10485760,3.820682,0.0
15,self_attn.o_proj,8,128,8,128,0.2348676323890686,10.15869140625,10485760,3.820682,0.0
19,self_attn.o_proj,2,32,8,128,16.233808517456055,3.134765625,10485760,4.2049084,0.2856066304353237
19,self_attn.o_proj,2,64,8,128,19.0861873626709,2.8173828125,10485760,4.2049084,0.2856066304353237
19,self_attn.o_proj,2,128,8,128,21.707788467407227,2.65869140625,10485760,4.2049084,0.2856066304353237
19,self_attn.o_proj,3,32,8,128,6.945681095123291,4.384765625,10485760,4.2049084,0.2856066304353237
19,self_attn.o_proj,3,64,8,128,8.188199043273926,4.0673828125,10485760,4.2049084,0.2856066304353237
19,self_attn.o_proj,3,128,8,128,9.35060691833496,3.90869140625,10485760,4.2049084,0.2856066304353237
19,self_attn.o_proj,4,32,8,128,3.242875337600708,5.634765625,10485760,4.2049084,0.2856066304353237
19,self_attn.o_proj,4,64,8,128,3.822427988052368,5.3173828125,10485760,4.2049084,0.2856066304353237
19,self_attn.o_proj,4,128,8,128,4.366608142852783,5.15869140625,10485760,4.2049084,0.2856066304353237
19,self_attn.o_proj,8,32,8,128,0.1962008625268936,10.634765625,10485760,4.2049084,0.2856066304353237
19,self_attn.o_proj,8,64,8,128,0.2309579998254776,10.3173828125,10485760,4.2049084,0.2856066304353237
19,self_attn.o_proj,8,128,8,128,0.263098269701004,10.15869140625,10485760,4.2049084,0.2856066304353237
23,self_attn.o_proj,2,32,8,128,16.67767333984375,3.134765625,10485760,4.8147054,0.738886432186503
23,self_attn.o_proj,2,64,8,128,19.55714988708496,2.8173828125,10485760,4.8147054,0.738886432186503
23,self_attn.o_proj,2,128,8,128,22.1780948638916,2.65869140625,10485760,4.8147054,0.738886432186503
23,self_attn.o_proj,3,32,8,128,7.13986873626709,4.384765625,10485760,4.8147054,0.738886432186503
23,self_attn.o_proj,3,64,8,128,8.383315086364746,4.0673828125,10485760,4.8147054,0.738886432186503
23,self_attn.o_proj,3,128,8,128,9.537101745605469,3.90869140625,10485760,4.8147054,0.738886432186503
23,self_attn.o_proj,4,32,8,128,3.3326306343078613,5.634765625,10485760,4.8147054,0.738886432186503
23,self_attn.o_proj,4,64,8,128,3.9156510829925537,5.3173828125,10485760,4.8147054,0.738886432186503
23,self_attn.o_proj,4,128,8,128,4.454935073852539,5.15869140625,10485760,4.8147054,0.738886432186503
23,self_attn.o_proj,8,32,8,128,0.2017113268375396,10.634765625,10485760,4.8147054,0.738886432186503
23,self_attn.o_proj,8,64,8,128,0.236744150519371,10.3173828125,10485760,4.8147054,0.738886432186503
23,self_attn.o_proj,8,128,8,128,0.268604427576065,10.15869140625,10485760,4.8147054,0.738886432186503
27,self_attn.o_proj,2,32,8,128,19.41427993774414,3.134765625,10485760,4.792455,0.7223470643298484
27,self_attn.o_proj,2,64,8,128,22.75758171081543,2.8173828125,10485760,4.792455,0.7223470643298484
27,self_attn.o_proj,2,128,8,128,25.79060935974121,2.65869140625,10485760,4.792455,0.7223470643298484
27,self_attn.o_proj,3,32,8,128,8.307013511657715,4.384765625,10485760,4.792455,0.7223470643298484
27,self_attn.o_proj,3,64,8,128,9.746092796325684,4.0673828125,10485760,4.792455,0.7223470643298484
27,self_attn.o_proj,3,128,8,128,11.060312271118164,3.90869140625,10485760,4.792455,0.7223470643298484
27,self_attn.o_proj,4,32,8,128,3.8780574798583984,5.634765625,10485760,4.792455,0.7223470643298484
27,self_attn.o_proj,4,64,8,128,4.554427146911621,5.3173828125,10485760,4.792455,0.7223470643298484
27,self_attn.o_proj,4,128,8,128,5.171775817871094,5.15869140625,10485760,4.792455,0.7223470643298484
27,self_attn.o_proj,8,32,8,128,0.2347077429294586,10.634765625,10485760,4.792455,0.7223470643298484
27,self_attn.o_proj,8,64,8,128,0.2752828598022461,10.3173828125,10485760,4.792455,0.7223470643298484
27,self_attn.o_proj,8,128,8,128,0.3118487298488617,10.15869140625,10485760,4.792455,0.7223470643298484
31,self_attn.o_proj,2,32,8,128,17.22710418701172,3.134765625,10485760,5.1659813,1.0
31,self_attn.o_proj,2,64,8,128,20.199871063232425,2.8173828125,10485760,5.1659813,1.0
31,self_attn.o_proj,2,128,8,128,22.93951988220215,2.65869140625,10485760,5.1659813,1.0
31,self_attn.o_proj,3,32,8,128,7.375006198883057,4.384765625,10485760,5.1659813,1.0
31,self_attn.o_proj,3,64,8,128,8.669522285461426,4.0673828125,10485760,5.1659813,1.0
31,self_attn.o_proj,3,128,8,128,9.883135795593262,3.90869140625,10485760,5.1659813,1.0
31,self_attn.o_proj,4,32,8,128,3.443061113357544,5.634765625,10485760,5.1659813,1.0
31,self_attn.o_proj,4,64,8,128,4.050658226013184,5.3173828125,10485760,5.1659813,1.0
31,self_attn.o_proj,4,128,8,128,4.622229099273682,5.15869140625,10485760,5.1659813,1.0
31,self_attn.o_proj,8,32,8,128,0.2084996551275253,10.634765625,10485760,5.1659813,1.0
31,self_attn.o_proj,8,64,8,128,0.2448325753211975,10.3173828125,10485760,5.1659813,1.0
31,self_attn.o_proj,8,128,8,128,0.278441309928894,10.15869140625,10485760,5.1659813,1.0
0,mlp.gate_proj,2,32,8,128,16.364469528198242,7.05322265625,23592960,3.2974632,0.0405045496586967
0,mlp.gate_proj,2,64,8,128,19.12255859375,6.339111328125,23592960,3.2974632,0.0405045496586967
0,mlp.gate_proj,2,128,8,128,21.659616470336918,5.9820556640625,23592960,3.2974632,0.0405045496586967
0,mlp.gate_proj,3,32,8,128,6.999063491821289,9.86572265625,23592960,3.2974632,0.0405045496586967
0,mlp.gate_proj,3,64,8,128,8.195878028869629,9.151611328125,23592960,3.2974632,0.0405045496586967
0,mlp.gate_proj,3,128,8,128,9.303800582885742,8.7945556640625,23592960,3.2974632,0.0405045496586967
0,mlp.gate_proj,4,32,8,128,3.2665140628814697,12.67822265625,23592960,3.2974632,0.0405045496586967
0,mlp.gate_proj,4,64,8,128,3.825409412384033,11.964111328125,23592960,3.2974632,0.0405045496586967
0,mlp.gate_proj,4,128,8,128,4.343050003051758,11.6070556640625,23592960,3.2974632,0.0405045496586967
0,mlp.gate_proj,8,32,8,128,0.1977350115776062,23.92822265625,23592960,3.2974632,0.0405045496586967
0,mlp.gate_proj,8,64,8,128,0.2312560677528381,23.214111328125,23592960,3.2974632,0.0405045496586967
0,mlp.gate_proj,8,128,8,128,0.2618483603000641,22.8570556640625,23592960,3.2974632,0.0405045496586967
1,mlp.gate_proj,2,32,8,128,16.443798065185547,7.05322265625,23592960,3.328555,0.050079118808781936
1,mlp.gate_proj,2,64,8,128,19.23174285888672,6.339111328125,23592960,3.328555,0.050079118808781936
1,mlp.gate_proj,2,128,8,128,21.79437828063965,5.9820556640625,23592960,3.328555,0.050079118808781936
1,mlp.gate_proj,3,32,8,128,7.036674499511719,9.86572265625,23592960,3.328555,0.050079118808781936
1,mlp.gate_proj,3,64,8,128,8.24974536895752,9.151611328125,23592960,3.328555,0.050079118808781936
1,mlp.gate_proj,3,128,8,128,9.379030227661133,8.7945556640625,23592960,3.328555,0.050079118808781936
1,mlp.gate_proj,4,32,8,128,3.282872438430786,12.67822265625,23592960,3.328555,0.050079118808781936
1,mlp.gate_proj,4,64,8,128,3.849541902542114,11.964111328125,23592960,3.328555,0.050079118808781936
1,mlp.gate_proj,4,128,8,128,4.37632942199707,11.6070556640625,23592960,3.328555,0.050079118808781936
1,mlp.gate_proj,8,32,8,128,0.1986940056085586,23.92822265625,23592960,3.328555,0.050079118808781936
1,mlp.gate_proj,8,64,8,128,0.2327526658773422,23.214111328125,23592960,3.328555,0.050079118808781936
1,mlp.gate_proj,8,128,8,128,0.2639415860176086,22.8570556640625,23592960,3.328555,0.050079118808781936
2,mlp.gate_proj,2,32,8,128,17.225629806518555,7.05322265625,23592960,3.1686535,0.0008382267101464361
2,mlp.gate_proj,2,64,8,128,20.12640190124512,6.339111328125,23592960,3.1686535,0.0008382267101464361
2,mlp.gate_proj,2,128,8,128,22.762453079223636,5.9820556640625,23592960,3.1686535,0.0008382267101464361
2,mlp.gate_proj,3,32,8,128,7.366734504699707,9.86572265625,23592960,3.1686535,0.0008382267101464361
2,mlp.gate_proj,3,64,8,128,8.611199378967285,9.151611328125,23592960,3.1686535,0.0008382267101464361
2,mlp.gate_proj,3,128,8,128,9.74963092803955,8.7945556640625,23592960,3.1686535,0.0008382267101464361
2,mlp.gate_proj,4,32,8,128,3.436861276626587,12.67822265625,23592960,3.1686535,0.0008382267101464361
2,mlp.gate_proj,4,64,8,128,4.019673824310303,11.964111328125,23592960,3.1686535,0.0008382267101464361
2,mlp.gate_proj,4,128,8,128,4.550034523010254,11.6070556640625,23592960,3.1686535,0.0008382267101464361
2,mlp.gate_proj,8,32,8,128,0.2079949826002121,23.92822265625,23592960,3.1686535,0.0008382267101464361
2,mlp.gate_proj,8,64,8,128,0.2429518103599548,23.214111328125,23592960,3.1686535,0.0008382267101464361
2,mlp.gate_proj,8,128,8,128,0.2744247019290924,22.8570556640625,23592960,3.1686535,0.0008382267101464361
3,mlp.gate_proj,2,32,8,128,16.623781204223633,7.05322265625,23592960,3.1659315,0.0
3,mlp.gate_proj,2,64,8,128,19.413522720336918,6.339111328125,23592960,3.1659315,0.0
3,mlp.gate_proj,2,128,8,128,21.945911407470703,5.9820556640625,23592960,3.1659315,0.0
3,mlp.gate_proj,3,32,8,128,7.110548496246338,9.86572265625,23592960,3.1659315,0.0
3,mlp.gate_proj,3,64,8,128,8.31053638458252,9.151611328125,23592960,3.1659315,0.0
3,mlp.gate_proj,3,128,8,128,9.404363632202148,8.7945556640625,23592960,3.1659315,0.0
3,mlp.gate_proj,4,32,8,128,3.317238569259644,12.67822265625,23592960,3.1659315,0.0
3,mlp.gate_proj,4,64,8,128,3.878999710083008,11.964111328125,23592960,3.1659315,0.0
3,mlp.gate_proj,4,128,8,128,4.391597270965576,11.6070556640625,23592960,3.1659315,0.0
3,mlp.gate_proj,8,32,8,128,0.2008300721645355,23.92822265625,23592960,3.1659315,0.0
3,mlp.gate_proj,8,64,8,128,0.2344940751791,23.214111328125,23592960,3.1659315,0.0
3,mlp.gate_proj,8,128,8,128,0.2647258043289184,22.8570556640625,23592960,3.1659315,0.0
4,mlp.gate_proj,2,32,8,128,16.79965591430664,7.05322265625,23592960,3.2125545,0.014357326931358829
4,mlp.gate_proj,2,64,8,128,19.637523651123047,6.339111328125,23592960,3.2125545,0.014357326931358829
4,mlp.gate_proj,2,128,8,128,22.2391414642334,5.9820556640625,23592960,3.2125545,0.014357326931358829
4,mlp.gate_proj,3,32,8,128,7.184987545013428,9.86572265625,23592960,3.2125545,0.014357326931358829
4,mlp.gate_proj,3,64,8,128,8.405655860900879,9.151611328125,23592960,3.2125545,0.014357326931358829
4,mlp.gate_proj,3,128,8,128,9.52968978881836,8.7945556640625,23592960,3.2125545,0.014357326931358829
4,mlp.gate_proj,4,32,8,128,3.352280378341675,12.67822265625,23592960,3.2125545,0.014357326931358829
4,mlp.gate_proj,4,64,8,128,3.924019098281861,11.964111328125,23592960,3.2125545,0.014357326931358829
4,mlp.gate_proj,4,128,8,128,4.449436187744141,11.6070556640625,23592960,3.2125545,0.014357326931358829
4,mlp.gate_proj,8,32,8,128,0.2029008418321609,23.92822265625,23592960,3.2125545,0.014357326931358829
4,mlp.gate_proj,8,64,8,128,0.2372215241193771,23.214111328125,23592960,3.2125545,0.014357326931358829
4,mlp.gate_proj,8,128,8,128,0.2682055830955505,22.8570556640625,23592960,3.2125545,0.014357326931358829
5,mlp.gate_proj,2,32,8,128,17.523914337158203,7.05322265625,23592960,3.2694871,0.031889445226026346
5,mlp.gate_proj,2,64,8,128,20.546972274780277,6.339111328125,23592960,3.2694871,0.031889445226026346
5,mlp.gate_proj,2,128,8,128,23.333820343017575,5.9820556640625,23592960,3.2694871,0.031889445226026346
5,mlp.gate_proj,3,32,8,128,7.494312286376953,9.86572265625,23592960,3.2694871,0.031889445226026346
5,mlp.gate_proj,3,64,8,128,8.795269012451172,9.151611328125,23592960,3.2694871,0.031889445226026346
5,mlp.gate_proj,3,128,8,128,9.998191833496094,8.7945556640625,23592960,3.2694871,0.031889445226026346
5,mlp.gate_proj,4,32,8,128,3.497422695159912,12.67822265625,23592960,3.2694871,0.031889445226026346
5,mlp.gate_proj,4,64,8,128,4.105091571807861,11.964111328125,23592960,3.2694871,0.031889445226026346
5,mlp.gate_proj,4,128,8,128,4.667346000671387,11.6070556640625,23592960,3.2694871,0.031889445226026346
5,mlp.gate_proj,8,32,8,128,0.2116332054138183,23.92822265625,23592960,3.2694871,0.031889445226026346
5,mlp.gate_proj,8,64,8,128,0.2481721192598343,23.214111328125,23592960,3.2694871,0.031889445226026346
5,mlp.gate_proj,8,128,8,128,0.2814858853816986,22.8570556640625,23592960,3.2694871,0.031889445226026346
6,mlp.gate_proj,2,32,8,128,18.327564239501957,7.05322265625,23592960,3.6129935,0.13767057659496726
6,mlp.gate_proj,2,64,8,128,21.61147117614746,6.339111328125,23592960,3.6129935,0.13767057659496726
6,mlp.gate_proj,2,128,8,128,24.653564453125,5.9820556640625,23592960,3.6129935,0.13767057659496726
6,mlp.gate_proj,3,32,8,128,7.847548484802246,9.86572265625,23592960,3.6129935,0.13767057659496726
6,mlp.gate_proj,3,64,8,128,9.273608207702637,9.151611328125,23592960,3.6129935,0.13767057659496726
6,mlp.gate_proj,3,128,8,128,10.628673553466797,8.7945556640625,23592960,3.6129935,0.13767057659496726
6,mlp.gate_proj,4,32,8,128,3.6616504192352295,12.67822265625,23592960,3.6129935,0.13767057659496726
6,mlp.gate_proj,4,64,8,128,4.331376552581787,11.964111328125,23592960,3.6129935,0.13767057659496726
6,mlp.gate_proj,4,128,8,128,4.9635162353515625,11.6070556640625,23592960,3.6129935,0.13767057659496726
6,mlp.gate_proj,8,32,8,128,0.2216085791587829,23.92822265625,23592960,3.6129935,0.13767057659496726
6,mlp.gate_proj,8,64,8,128,0.261855274438858,23.214111328125,23592960,3.6129935,0.13767057659496726
6,mlp.gate_proj,8,128,8,128,0.2993949651718139,22.8570556640625,23592960,3.6129935,0.13767057659496726
7,mlp.gate_proj,2,32,8,128,18.890628814697266,7.05322265625,23592960,3.3894136,0.06882022977943583
7,mlp.gate_proj,2,64,8,128,22.23297691345215,6.339111328125,23592960,3.3894136,0.06882022977943583
7,mlp.gate_proj,2,128,8,128,25.308429718017575,5.9820556640625,23592960,3.3894136,0.06882022977943583
7,mlp.gate_proj,3,32,8,128,8.080434799194336,9.86572265625,23592960,3.3894136,0.06882022977943583
7,mlp.gate_proj,3,64,8,128,9.512819290161133,9.151611328125,23592960,3.3894136,0.06882022977943583
7,mlp.gate_proj,3,128,8,128,10.844274520874023,8.7945556640625,23592960,3.3894136,0.06882022977943583
7,mlp.gate_proj,4,32,8,128,3.771183729171753,12.67822265625,23592960,3.3894136,0.06882022977943583
7,mlp.gate_proj,4,64,8,128,4.439385890960693,11.964111328125,23592960,3.3894136,0.06882022977943583
7,mlp.gate_proj,4,128,8,128,5.05974006652832,11.6070556640625,23592960,3.3894136,0.06882022977943583
7,mlp.gate_proj,8,32,8,128,0.2282115370035171,23.92822265625,23592960,3.3894136,0.06882022977943583
7,mlp.gate_proj,8,64,8,128,0.2686126232147217,23.214111328125,23592960,3.3894136,0.06882022977943583
7,mlp.gate_proj,8,128,8,128,0.3052939474582672,22.8570556640625,23592960,3.3894136,0.06882022977943583
8,mlp.gate_proj,2,32,8,128,18.501684188842773,7.05322265625,23592960,3.3636513,0.06088685432947015
8,mlp.gate_proj,2,64,8,128,21.736576080322266,6.339111328125,23592960,3.3636513,0.06088685432947015
8,mlp.gate_proj,2,128,8,128,24.717004776000977,5.9820556640625,23592960,3.3636513,0.06088685432947015
8,mlp.gate_proj,3,32,8,128,7.915141105651855,9.86572265625,23592960,3.3636513,0.06088685432947015
8,mlp.gate_proj,3,64,8,128,9.301483154296877,9.151611328125,23592960,3.3636513,0.06088685432947015
8,mlp.gate_proj,3,128,8,128,10.591316223144531,8.7945556640625,23592960,3.3636513,0.06088685432947015
8,mlp.gate_proj,4,32,8,128,3.691924571990967,12.67822265625,23592960,3.3636513,0.06088685432947015
8,mlp.gate_proj,4,64,8,128,4.341037750244141,11.964111328125,23592960,3.3636513,0.06088685432947015
8,mlp.gate_proj,4,128,8,128,4.943218231201172,11.6070556640625,23592960,3.3636513,0.06088685432947015
8,mlp.gate_proj,8,32,8,128,0.2234330624341964,23.92822265625,23592960,3.3636513,0.06088685432947015
8,mlp.gate_proj,8,64,8,128,0.26261967420578,23.214111328125,23592960,3.3636513,0.06088685432947015
8,mlp.gate_proj,8,128,8,128,0.29820117354393,22.8570556640625,23592960,3.3636513,0.06088685432947015
9,mlp.gate_proj,2,32,8,128,18.02053451538086,7.05322265625,23592960,3.4159606,0.07699524979202152
9,mlp.gate_proj,2,64,8,128,21.184425354003903,6.339111328125,23592960,3.4159606,0.07699524979202152
9,mlp.gate_proj,2,128,8,128,24.11241340637207,5.9820556640625,23592960,3.4159606,0.07699524979202152
9,mlp.gate_proj,3,32,8,128,7.710984706878662,9.86572265625,23592960,3.4159606,0.07699524979202152
9,mlp.gate_proj,3,64,8,128,9.07291316986084,9.151611328125,23592960,3.4159606,0.07699524979202152
9,mlp.gate_proj,3,128,8,128,10.34256362915039,8.7945556640625,23592960,3.4159606,0.07699524979202152
9,mlp.gate_proj,4,32,8,128,3.59708571434021,12.67822265625,23592960,3.4159606,0.07699524979202152
9,mlp.gate_proj,4,64,8,128,4.233499526977539,11.964111328125,23592960,3.4159606,0.07699524979202152
9,mlp.gate_proj,4,128,8,128,4.825610637664795,11.6070556640625,23592960,3.4159606,0.07699524979202152
9,mlp.gate_proj,8,32,8,128,0.2176611572504043,23.92822265625,23592960,3.4159606,0.07699524979202152
9,mlp.gate_proj,8,64,8,128,0.2560070753097534,23.214111328125,23592960,3.4159606,0.07699524979202152
9,mlp.gate_proj,8,128,8,128,0.2910935282707214,22.8570556640625,23592960,3.4159606,0.07699524979202152
10,mlp.gate_proj,2,32,8,128,17.320974349975586,7.05322265625,23592960,3.6819978,0.15892011640942721
10,mlp.gate_proj,2,64,8,128,20.444936752319336,6.339111328125,23592960,3.6819978,0.15892011640942721
10,mlp.gate_proj,2,128,8,128,23.368553161621094,5.9820556640625,23592960,3.6819978,0.15892011640942721
10,mlp.gate_proj,3,32,8,128,7.415338039398193,9.86572265625,23592960,3.6819978,0.15892011640942721
10,mlp.gate_proj,3,64,8,128,8.771367073059082,9.151611328125,23592960,3.6819978,0.15892011640942721
10,mlp.gate_proj,3,128,8,128,10.06250286102295,8.7945556640625,23592960,3.6819978,0.15892011640942721
10,mlp.gate_proj,4,32,8,128,3.4604687690734863,12.67822265625,23592960,3.6819978,0.15892011640942721
10,mlp.gate_proj,4,64,8,128,4.095074653625488,11.964111328125,23592960,3.6819978,0.15892011640942721
10,mlp.gate_proj,4,128,8,128,4.697535037994385,11.6070556640625,23592960,3.6819978,0.15892011640942721
10,mlp.gate_proj,8,32,8,128,0.2093506008386612,23.92822265625,23592960,3.6819978,0.15892011640942721
10,mlp.gate_proj,8,64,8,128,0.2475491762161255,23.214111328125,23592960,3.6819978,0.15892011640942721
10,mlp.gate_proj,8,128,8,128,0.2833057343959808,22.8570556640625,23592960,3.6819978,0.15892011640942721
11,mlp.gate_proj,2,32,8,128,17.024372100830078,7.05322265625,23592960,3.6022391,0.13435881122700277
11,mlp.gate_proj,2,64,8,128,20.101585388183597,6.339111328125,23592960,3.6022391,0.13435881122700277
11,mlp.gate_proj,2,128,8,128,23.00359535217285,5.9820556640625,23592960,3.6022391,0.13435881122700277
11,mlp.gate_proj,3,32,8,128,7.286204814910889,9.86572265625,23592960,3.6022391,0.13435881122700277
11,mlp.gate_proj,3,64,8,128,8.619200706481934,9.151611328125,23592960,3.6022391,0.13435881122700277
11,mlp.gate_proj,3,128,8,128,9.887161254882812,8.7945556640625,23592960,3.6022391,0.13435881122700277
11,mlp.gate_proj,4,32,8,128,3.399364948272705,12.67822265625,23592960,3.6022391,0.13435881122700277
11,mlp.gate_proj,4,64,8,128,4.022778511047363,11.964111328125,23592960,3.6022391,0.13435881122700277
11,mlp.gate_proj,4,128,8,128,4.615528583526611,11.6070556640625,23592960,3.6022391,0.13435881122700277
