layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params,kurtosis,cost_sensi,sensitivity
12,self_attn.k_proj,2,64,8,128,56.78125,7.04345703125,26214400,4.189627180144341,NA,4.736727350973524e-5
12,self_attn.k_proj,2,128,8,128,65.125,6.646728515625,26214400,4.189627180144341,NA,4.736727350973524e-5
12,self_attn.k_proj,3,32,8,128,20.34375,10.9619140625,26214400,4.189627180144341,NA,4.736727350973524e-5
12,self_attn.k_proj,3,64,8,128,24.453125,10.16845703125,26214400,4.189627180144341,NA,4.736727350973524e-5
12,self_attn.k_proj,3,128,8,128,28.296875,9.771728515625,26214400,4.189627180144341,NA,4.736727350973524e-5
12,self_attn.k_proj,4,32,8,128,9.5,14.0869140625,26214400,4.189627180144341,NA,4.736727350973524e-5
12,self_attn.k_proj,4,64,8,128,11.4140625,13.29345703125,26214400,4.189627180144341,NA,4.736727350973524e-5
12,self_attn.k_proj,4,128,8,128,13.21875,12.896728515625,26214400,4.189627180144341,NA,4.736727350973524e-5
12,self_attn.k_proj,8,32,8,128,0.57470703125,26.5869140625,26214400,4.189627180144341,NA,4.736727350973524e-5
12,self_attn.k_proj,8,64,8,128,0.6904296875,25.79345703125,26214400,4.189627180144341,NA,4.736727350973524e-5
12,self_attn.k_proj,8,128,8,128,0.7958984375,25.396728515625,26214400,4.189627180144341,NA,4.736727350973524e-5
12,self_attn.o_proj,2,32,8,128,28.484375,7.8369140625,26214400,4.060156170436918,NA,8.270715625258163e-5
12,self_attn.o_proj,2,64,8,128,33.1875,7.04345703125,26214400,4.060156170436918,NA,8.270715625258163e-5
12,self_attn.o_proj,2,128,8,128,37.46875,6.646728515625,26214400,4.060156170436918,NA,8.270715625258163e-5
12,self_attn.o_proj,3,32,8,128,12.1953125,10.9619140625,26214400,4.060156170436918,NA,8.270715625258163e-5
12,self_attn.o_proj,3,64,8,128,14.234375,10.16845703125,26214400,4.060156170436918,NA,8.270715625258163e-5
12,self_attn.o_proj,3,128,8,128,16.109375,9.771728515625,26214400,4.060156170436918,NA,8.270715625258163e-5
12,self_attn.o_proj,4,32,8,128,5.6875,14.0869140625,26214400,4.060156170436918,NA,8.270715625258163e-5
12,self_attn.o_proj,4,64,8,128,6.64453125,13.29345703125,26214400,4.060156170436918,NA,8.270715625258163e-5
12,self_attn.o_proj,4,128,8,128,7.52734375,12.896728515625,26214400,4.060156170436918,NA,8.270715625258163e-5
12,self_attn.o_proj,8,32,8,128,0.34423828125,26.5869140625,26214400,4.060156170436918,NA,8.270715625258163e-5
12,self_attn.o_proj,8,64,8,128,0.40185546875,25.79345703125,26214400,4.060156170436918,NA,8.270715625258163e-5
12,self_attn.o_proj,8,128,8,128,0.453369140625,25.396728515625,26214400,4.060156170436918,NA,8.270715625258163e-5
