type,module,param_count,layer,percentile_0,percentile_99,percentile_999,percentile_9999,percentile_100,kurtosis
vision,attn.in_proj_bias,3072,22,3.933451444027014e-05,4.95035949230194,10.698958162307886,16.24552118730334,17.698291778564453,32.102674325493325
vision,attn.in_proj_bias,3072,23,1.6422980479546823e-05,0.6520154786109917,4.765597127914445,4.927575703716214,4.9716997146606445,147.47473689357668
vision,attn.in_proj_weight,3145728,0,4.008139306566072e-12,0.03826864346861839,0.06863558577001375,0.09662569009512205,0.18926407396793365,33.198020917247995
vision,attn.in_proj_weight,3145728,1,5.962722069569049e-12,0.03861892495304346,0.06712859480828208,0.09853685214890825,0.16417984664440155,28.132612206340166
vision,attn.in_proj_weight,3145728,2,6.200212652324177e-12,0.03587333157658576,0.07338890442252556,0.11308136397822252,0.2506415545940399,49.365854428740604
vision,attn.in_proj_weight,3145728,3,2.8120669681719335e-10,0.03544704809784889,0.06435832858831077,0.10411296241134248,0.226259246468544,10.206783810747183
vision,attn.in_proj_weight,3145728,4,7.287954684187525e-10,0.03646632730960846,0.0578748854659504,0.0996976952023767,0.24553106725215912,5.944011098188433
vision,attn.in_proj_weight,3145728,5,2.783611785517337e-09,0.03987817499786615,0.06317791961878556,0.10075855334848004,0.20090097188949585,5.144017140195187
vision,attn.in_proj_weight,3145728,6,2.5325086472349767e-09,0.03947710763663053,0.06005597646162085,0.0990329351879086,0.2503563463687897,4.688081859084867
vision,attn.in_proj_weight,3145728,7,9.893181829312425e-10,0.04125724773854017,0.061264942571521284,0.09525940020678297,0.17879731953144073,4.146721087198267
vision,attn.in_proj_weight,3145728,8,4.746656845355801e-09,0.040769977755844594,0.05908306113258006,0.09685811398622107,0.24924622476100922,4.1131793901250315
vision,attn.in_proj_weight,3145728,9,1.2551063521826222e-09,0.04136037405580282,0.058095162089914464,0.08560470775138943,0.17433905601501465,3.6639217118651897
vision,attn.in_proj_weight,3145728,10,1.334547761189242e-08,0.0417827670276165,0.05944026028364904,0.09225066784462964,0.19352063536643982,3.7993475764894042
vision,attn.in_proj_weight,3145728,11,6.535841312604873e-10,0.04218706775456666,0.05884726228565773,0.08839654794401453,0.24475379288196564,3.646893148434645
vision,attn.in_proj_weight,3145728,12,1.3507960305858546e-09,0.041684268675744526,0.05694005183503131,0.08395297584753966,0.17751437425613403,3.4754594705427313
vision,attn.in_proj_weight,3145728,13,1.0100142944224899e-08,0.04111358426511287,0.0554527470692998,0.0796360284723214,0.17128720879554749,3.3866676336169803
vision,attn.in_proj_weight,3145728,14,1.9091423997252832e-09,0.041163247786462305,0.055344765905293504,0.08246117602809952,0.1633554846048355,3.3477283909632276
vision,attn.in_proj_weight,3145728,15,1.623325140975851e-09,0.0412931876257062,0.0548329241871847,0.07651690960450985,0.17896565794944763,3.2706281104529227
vision,attn.in_proj_weight,3145728,16,4.053484214949776e-09,0.041597651652991764,0.055179428528997904,0.07480368727892565,0.1402774304151535,3.2124367093657895
vision,attn.in_proj_weight,3145728,17,1.3381665220357775e-10,0.041654956415295596,0.0548031699545701,0.07047349413707632,0.1461573988199234,3.1685557287455177
vision,attn.in_proj_weight,3145728,18,1.4083896715533228e-08,0.04170898016542196,0.05502860179171091,0.07454617506115234,0.19366392493247986,3.2206467081571906
vision,attn.in_proj_weight,3145728,19,6.41781383592388e-09,0.041578519009053676,0.0546213603913788,0.07412868919595914,0.2670667767524719,3.2508451972398915
vision,attn.in_proj_weight,3145728,20,8.951350771724265e-10,0.04174451194703578,0.05418160091340556,0.06920332776753584,0.15456610918045044,3.132272062185386
vision,attn.in_proj_weight,3145728,21,1.8801157963821424e-08,0.04230608608573674,0.0550316805690533,0.07018882101472021,0.17660914361476898,3.138867617115894
vision,attn.in_proj_weight,3145728,22,1.619494954807621e-10,0.04216233037412166,0.05488362519443068,0.06942025685160923,0.14904579520225525,3.134387266981501
