layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params,kurtosis,kurtosis_scaled,sensitivity
15,mlp.up_proj,8,128,8,128,0.73876953125,43.682373046875,45088768,3.103608058016212,0.012707571401068402,1.0135247521247948e-6
15,mlp.down_proj,2,32,8,128,45.65625,13.4794921875,45088768,3.5596160792985456,0.09343567596350799,0.00352532370015978
15,mlp.down_proj,2,64,8,128,53.15625,12.11474609375,45088768,3.5596160792985456,0.09343567596350799,0.00478384410962462
15,mlp.down_proj,2,128,8,128,59.9375,11.432373046875,45088768,3.5596160792985456,0.09343567596350799,0.00609611254185438
15,mlp.down_proj,3,32,8,128,19.53125,18.8544921875,45088768,3.5596160792985456,0.09343567596350799,6.4558832673355e-4
15,mlp.down_proj,3,64,8,128,22.765625,17.48974609375,45088768,3.5596160792985456,0.09343567596350799,8.7923923274502e-4
15,mlp.down_proj,3,128,8,128,25.671875,16.807373046875,45088768,3.5596160792985456,0.09343567596350799,0.00112459517549723
15,mlp.down_proj,4,32,8,128,9.109375,24.2294921875,45088768,3.5596160792985456,0.09343567596350799,1.4066882431507e-4
15,mlp.down_proj,4,64,8,128,10.625,22.86474609375,45088768,3.5596160792985456,0.09343567596350799,1.9223659182898e-4
15,mlp.down_proj,4,128,8,128,11.984375,22.182373046875,45088768,3.5596160792985456,0.09343567596350799,2.4599657626822e-4
15,mlp.down_proj,8,32,8,128,0.5517578125,45.7294921875,45088768,3.5596160792985456,0.09343567596350799,5.212866653891979e-7
15,mlp.down_proj,8,64,8,128,0.642578125,44.36474609375,45088768,3.5596160792985456,0.09343567596350799,7.110209025995573e-7
15,mlp.down_proj,8,128,8,128,0.72216796875,43.682373046875,45088768,3.5596160792985456,0.09343567596350799,9.079227538677516e-7
16,self_attn.q_proj,2,32,8,128,36.96875,5.015625,16777216,4.938775650774272,0.012057283929322404,0.00389035115949809
16,self_attn.q_proj,2,64,8,128,43.5,4.5078125,16777216,4.938775650774272,0.012057283929322404,0.00828720163553953
16,self_attn.q_proj,2,128,8,128,52.25,4.25390625,16777216,4.938775650774272,0.012057283929322404,0.00989049021154642
16,self_attn.q_proj,3,32,8,128,15.8203125,7.015625,16777216,4.938775650774272,0.012057283929322404,7.2028272552415e-4
16,self_attn.q_proj,3,64,8,128,18.65625,6.5078125,16777216,4.938775650774272,0.012057283929322404,0.00109246536158025
16,self_attn.q_proj,3,128,8,128,22.59375,6.25390625,16777216,4.938775650774272,0.012057283929322404,0.0012640788918361
16,self_attn.q_proj,4,32,8,128,7.3828125,9.015625,16777216,4.938775650774272,0.012057283929322404,1.4884615666233e-4
16,self_attn.q_proj,4,64,8,128,8.703125,8.5078125,16777216,4.938775650774272,0.012057283929322404,2.2740692656952e-4
16,self_attn.q_proj,4,128,8,128,10.5546875,8.25390625,16777216,4.938775650774272,0.012057283929322404,2.8376778936944e-4
16,self_attn.q_proj,8,32,8,128,0.447021484375,17.015625,16777216,4.938775650774272,0.012057283929322404,6.453175274145906e-7
16,self_attn.q_proj,8,64,8,128,0.5263671875,16.5078125,16777216,4.938775650774272,0.012057283929322404,9.324930374532414e-7
16,self_attn.q_proj,8,128,8,128,0.63623046875,16.25390625,16777216,4.938775650774272,0.012057283929322404,1.1106669717264597e-6
16,self_attn.v_proj,2,32,8,128,25.03125,5.015625,16777216,3.1732431739777383,0.030914508529986097,0.00389035115949809
16,self_attn.v_proj,2,64,8,128,29.265625,4.5078125,16777216,3.1732431739777383,0.030914508529986097,0.00828720163553953
16,self_attn.v_proj,2,128,8,128,33.125,4.25390625,16777216,3.1732431739777383,0.030914508529986097,0.00989049021154642
16,self_attn.v_proj,3,32,8,128,10.7109375,7.015625,16777216,3.1732431739777383,0.030914508529986097,7.2028272552415e-4
16,self_attn.v_proj,3,64,8,128,12.5234375,6.5078125,16777216,3.1732431739777383,0.030914508529986097,0.00109246536158025
16,self_attn.v_proj,3,128,8,128,14.1796875,6.25390625,16777216,3.1732431739777383,0.030914508529986097,0.0012640788918361
16,self_attn.v_proj,4,32,8,128,4.99609375,9.015625,16777216,3.1732431739777383,0.030914508529986097,1.4884615666233e-4
16,self_attn.v_proj,4,64,8,128,5.84375,8.5078125,16777216,3.1732431739777383,0.030914508529986097,2.2740692656952e-4
16,self_attn.v_proj,4,128,8,128,6.62109375,8.25390625,16777216,3.1732431739777383,0.030914508529986097,2.8376778936944e-4
16,self_attn.v_proj,8,32,8,128,0.302490234375,17.015625,16777216,3.1732431739777383,0.030914508529986097,6.453175274145906e-7
16,self_attn.v_proj,8,64,8,128,0.353515625,16.5078125,16777216,3.1732431739777383,0.030914508529986097,9.324930374532414e-7
16,self_attn.v_proj,8,128,8,128,0.39892578125,16.25390625,16777216,3.1732431739777383,0.030914508529986097,1.1106669717264597e-6
16,self_attn.k_proj,2,32,8,128,38,5.015625,16777216,4.181085379327221,0.018632842392684566,0.00389035115949809
16,self_attn.k_proj,2,64,8,128,44.71875,4.5078125,16777216,4.181085379327221,0.018632842392684566,0.00828720163553953
16,self_attn.k_proj,2,128,8,128,53.875,4.25390625,16777216,4.181085379327221,0.018632842392684566,0.00989049021154642
16,self_attn.k_proj,3,32,8,128,16.25,7.015625,16777216,4.181085379327221,0.018632842392684566,7.2028272552415e-4
16,self_attn.k_proj,3,64,8,128,19.125,6.5078125,16777216,4.181085379327221,0.018632842392684566,0.00109246536158025
16,self_attn.k_proj,3,128,8,128,23.34375,6.25390625,16777216,4.181085379327221,0.018632842392684566,0.0012640788918361
16,self_attn.k_proj,4,32,8,128,7.5859375,9.015625,16777216,4.181085379327221,0.018632842392684566,1.4884615666233e-4
16,self_attn.k_proj,4,64,8,128,8.9296875,8.5078125,16777216,4.181085379327221,0.018632842392684566,2.2740692656952e-4
16,self_attn.k_proj,4,128,8,128,10.8984375,8.25390625,16777216,4.181085379327221,0.018632842392684566,2.8376778936944e-4
16,self_attn.k_proj,8,32,8,128,0.459228515625,17.015625,16777216,4.181085379327221,0.018632842392684566,6.453175274145906e-7
16,self_attn.k_proj,8,64,8,128,0.5400390625,16.5078125,16777216,4.181085379327221,0.018632842392684566,9.324930374532414e-7
16,self_attn.k_proj,8,128,8,128,0.65673828125,16.25390625,16777216,4.181085379327221,0.018632842392684566,1.1106669717264597e-6
16,self_attn.o_proj,2,32,8,128,24.5625,5.015625,16777216,3.9618297565651863,0.015136605380867045,0.00244604446925222
16,self_attn.o_proj,2,64,8,128,28.625,4.5078125,16777216,3.9618297565651863,0.015136605380867045,0.0033261845819652
16,self_attn.o_proj,2,128,8,128,32.3125,4.25390625,16777216,3.9618297565651863,0.015136605380867045,0.0042494828812778
16,self_attn.o_proj,3,32,8,128,10.515625,7.015625,16777216,3.9618297565651863,0.015136605380867045,4.4959847582504e-4
16,self_attn.o_proj,3,64,8,128,12.28125,6.5078125,16777216,3.9618297565651863,0.015136605380867045,6.1382306739687e-4
16,self_attn.o_proj,3,128,8,128,13.90625,6.25390625,16777216,3.9618297565651863,0.015136605380867045,7.9107721103355e-4
16,self_attn.o_proj,4,32,8,128,4.90625,9.015625,16777216,3.9618297565651863,0.015136605380867045,9.753397171152756e-5
16,self_attn.o_proj,4,64,8,128,5.73046875,8.5078125,16777216,3.9618297565651863,0.015136605380867045,1.3398118608165e-4
16,self_attn.o_proj,4,128,8,128,6.49609375,8.25390625,16777216,3.9618297565651863,0.015136605380867045,1.7270055832341e-4
16,self_attn.o_proj,8,32,8,128,0.297119140625,17.015625,16777216,3.9618297565651863,0.015136605380867045,3.601243179218727e-7
16,self_attn.o_proj,8,64,8,128,0.3466796875,16.5078125,16777216,3.9618297565651863,0.015136605380867045,4.921317326989083e-7
16,self_attn.o_proj,8,128,8,128,0.391357421875,16.25390625,16777216,3.9618297565651863,0.015136605380867045,6.288300369305944e-7
16,mlp.gate_proj,2,32,8,128,48.84375,13.4794921875,45088768,3.4721134762605304,0.05992956004482929,0.00525415502488613
16,mlp.gate_proj,2,64,8,128,57.59375,12.11474609375,45088768,3.4721134762605304,0.05992956004482929,0.00726082315668463
16,mlp.gate_proj,2,128,8,128,65.9375,11.432373046875,45088768,3.4721134762605304,0.05992956004482929,0.00939453020691871
16,mlp.gate_proj,3,32,8,128,20.890625,18.8544921875,45088768,3.4721134762605304,0.05992956004482929,9.0797687880694e-4
16,mlp.gate_proj,3,64,8,128,24.6875,17.48974609375,45088768,3.4721134762605304,0.05992956004482929,0.00126699567772448
16,mlp.gate_proj,3,128,8,128,28.3125,16.807373046875,45088768,3.4721134762605304,0.05992956004482929,0.00164667225908488
16,mlp.gate_proj,4,32,8,128,9.75,24.2294921875,45088768,3.4721134762605304,0.05992956004482929,1.963581162272e-4
16,mlp.gate_proj,4,64,8,128,11.515625,22.86474609375,45088768,3.4721134762605304,0.05992956004482929,2.7203984791412e-4
16,mlp.gate_proj,4,128,8,128,13.2109375,22.182373046875,45088768,3.4721134762605304,0.05992956004482929,3.5564397694543e-4
16,mlp.gate_proj,8,32,8,128,0.59033203125,45.7294921875,45088768,3.4721134762605304,0.05992956004482929,7.320343797800888e-7
16,mlp.gate_proj,8,64,8,128,0.6962890625,44.36474609375,45088768,3.4721134762605304,0.05992956004482929,1.007316427603655e-6
16,mlp.gate_proj,8,128,8,128,0.7958984375,43.682373046875,45088768,3.4721134762605304,0.05992956004482929,1.3014368960284628e-6
16,mlp.up_proj,2,32,8,128,46.5,13.4794921875,45088768,3.0796057455877506,0.009016790112614395,0.00525415502488613
16,mlp.up_proj,2,64,8,128,54.21875,12.11474609375,45088768,3.0796057455877506,0.009016790112614395,0.00726082315668463
16,mlp.up_proj,2,128,8,128,61.15625,11.432373046875,45088768,3.0796057455877506,0.009016790112614395,0.00939453020691871
16,mlp.up_proj,3,32,8,128,19.890625,18.8544921875,45088768,3.0796057455877506,0.009016790112614395,9.0797687880694e-4
16,mlp.up_proj,3,64,8,128,23.1875,17.48974609375,45088768,3.0796057455877506,0.009016790112614395,0.00126699567772448
16,mlp.up_proj,3,128,8,128,26.1875,16.807373046875,45088768,3.0796057455877506,0.009016790112614395,0.00164667225908488
16,mlp.up_proj,4,32,8,128,9.28125,24.2294921875,45088768,3.0796057455877506,0.009016790112614395,1.963581162272e-4
16,mlp.up_proj,4,64,8,128,10.828125,22.86474609375,45088768,3.0796057455877506,0.009016790112614395,2.7203984791412e-4
16,mlp.up_proj,4,128,8,128,12.21875,22.182373046875,45088768,3.0796057455877506,0.009016790112614395,3.5564397694543e-4
16,mlp.up_proj,8,32,8,128,0.5615234375,45.7294921875,45088768,3.0796057455877506,0.009016790112614395,7.320343797800888e-7
16,mlp.up_proj,8,64,8,128,0.65478515625,44.36474609375,45088768,3.0796057455877506,0.009016790112614395,1.007316427603655e-6
16,mlp.up_proj,8,128,8,128,0.736328125,43.682373046875,45088768,3.0796057455877506,0.009016790112614395,1.3014368960284628e-6
16,mlp.down_proj,2,32,8,128,45.59375,13.4794921875,45088768,3.307626413448843,0.047663792595184495,0.00503000058233737
16,mlp.down_proj,2,64,8,128,53.125,12.11474609375,45088768,3.307626413448843,0.047663792595184495,0.00684759858995676
16,mlp.down_proj,2,128,8,128,59.875,11.432373046875,45088768,3.307626413448843,0.047663792595184495,0.00875857938081026
16,mlp.down_proj,3,32,8,128,19.515625,18.8544921875,45088768,3.307626413448843,0.047663792595184495,9.2999829212203e-4
16,mlp.down_proj,3,64,8,128,22.734375,17.48974609375,45088768,3.307626413448843,0.047663792595184495,0.00127850170247256
16,mlp.down_proj,3,128,8,128,25.640625,16.807373046875,45088768,3.307626413448843,0.047663792595184495,0.00167166267056018
16,mlp.down_proj,4,32,8,128,9.1015625,24.2294921875,45088768,3.307626413448843,0.047663792595184495,2.033059427049e-4
16,mlp.down_proj,4,64,8,128,10.609375,22.86474609375,45088768,3.307626413448843,0.047663792595184495,2.8085691155865e-4
16,mlp.down_proj,4,128,8,128,11.96875,22.182373046875,45088768,3.307626413448843,0.047663792595184495,3.6930385977029e-4
16,mlp.down_proj,8,32,8,128,0.55126953125,45.7294921875,45088768,3.307626413448843,0.047663792595184495,7.51438960833184e-7
16,mlp.down_proj,8,64,8,128,0.6416015625,44.36474609375,45088768,3.307626413448843,0.047663792595184495,1.0316115321984398e-6
16,mlp.down_proj,8,128,8,128,0.72119140625,43.682373046875,45088768,3.307626413448843,0.047663792595184495,1.3498985254045692e-6
17,self_attn.q_proj,2,32,8,128,36.625,5.015625,16777216,4.41058356494222,0.0041450956100439,0.00365220080129802
17,self_attn.q_proj,2,64,8,128,43.09375,4.5078125,16777216,4.41058356494222,0.0041450956100439,0.00808473210781812
17,self_attn.q_proj,2,128,8,128,50.84375,4.25390625,16777216,4.41058356494222,0.0041450956100439,0.01138776075094938
17,self_attn.q_proj,3,32,8,128,15.6640625,7.015625,16777216,4.41058356494222,0.0041450956100439,5.2720389794558e-4
17,self_attn.q_proj,3,64,8,128,18.453125,6.5078125,16777216,4.41058356494222,0.0041450956100439,7.8969844616949e-4
17,self_attn.q_proj,3,128,8,128,21.890625,6.25390625,16777216,4.41058356494222,0.0041450956100439,0.00100256188306957
17,self_attn.q_proj,4,32,8,128,7.3125,9.015625,16777216,4.41058356494222,0.0041450956100439,1.3535199104808e-4
17,self_attn.q_proj,4,64,8,128,8.6171875,8.5078125,16777216,4.41058356494222,0.0041450956100439,1.819304889068e-4
17,self_attn.q_proj,4,128,8,128,10.2265625,8.25390625,16777216,4.41058356494222,0.0041450956100439,2.2414898558054e-4
17,self_attn.q_proj,8,32,8,128,0.44287109375,17.015625,16777216,4.41058356494222,0.0041450956100439,4.909707627120952e-7
17,self_attn.q_proj,8,64,8,128,0.521484375,16.5078125,16777216,4.41058356494222,0.0041450956100439,6.891455655022583e-7
17,self_attn.q_proj,8,128,8,128,0.6162109375,16.25390625,16777216,4.41058356494222,0.0041450956100439,8.619282994004607e-7
17,self_attn.v_proj,2,32,8,128,24.875,5.015625,16777216,3.131738031845088,0.01753677042207504,0.00365220080129802
17,self_attn.v_proj,2,64,8,128,29.03125,4.5078125,16777216,3.131738031845088,0.01753677042207504,0.00808473210781812
17,self_attn.v_proj,2,128,8,128,32.8125,4.25390625,16777216,3.131738031845088,0.01753677042207504,0.01138776075094938
17,self_attn.v_proj,3,32,8,128,10.6328125,7.015625,16777216,3.131738031845088,0.01753677042207504,5.2720389794558e-4
17,self_attn.v_proj,3,64,8,128,12.421875,6.5078125,16777216,3.131738031845088,0.01753677042207504,7.8969844616949e-4
17,self_attn.v_proj,3,128,8,128,14.0390625,6.25390625,16777216,3.131738031845088,0.01753677042207504,0.00100256188306957
17,self_attn.v_proj,4,32,8,128,4.96484375,9.015625,16777216,3.131738031845088,0.01753677042207504,1.3535199104808e-4
17,self_attn.v_proj,4,64,8,128,5.796875,8.5078125,16777216,3.131738031845088,0.01753677042207504,1.819304889068e-4
17,self_attn.v_proj,4,128,8,128,6.5546875,8.25390625,16777216,3.131738031845088,0.01753677042207504,2.2414898558054e-4
17,self_attn.v_proj,8,32,8,128,0.300537109375,17.015625,16777216,3.131738031845088,0.01753677042207504,4.909707627120952e-7
17,self_attn.v_proj,8,64,8,128,0.3505859375,16.5078125,16777216,3.131738031845088,0.01753677042207504,6.891455655022583e-7
17,self_attn.v_proj,8,128,8,128,0.39501953125,16.25390625,16777216,3.131738031845088,0.01753677042207504,8.619282994004607e-7
17,self_attn.k_proj,2,32,8,128,37.625,5.015625,16777216,4.011172975365525,0.013737513913365694,0.00365220080129802
17,self_attn.k_proj,2,64,8,128,44.28125,4.5078125,16777216,4.011172975365525,0.013737513913365694,0.00808473210781812
17,self_attn.k_proj,2,128,8,128,52.5625,4.25390625,16777216,4.011172975365525,0.013737513913365694,0.01138776075094938
17,self_attn.k_proj,3,32,8,128,16.078125,7.015625,16777216,4.011172975365525,0.013737513913365694,5.2720389794558e-4
17,self_attn.k_proj,3,64,8,128,18.953125,6.5078125,16777216,4.011172975365525,0.013737513913365694,7.8969844616949e-4
17,self_attn.k_proj,3,128,8,128,22.6875,6.25390625,16777216,4.011172975365525,0.013737513913365694,0.00100256188306957
17,self_attn.k_proj,4,32,8,128,7.5078125,9.015625,16777216,4.011172975365525,0.013737513913365694,1.3535199104808e-4
17,self_attn.k_proj,4,64,8,128,8.8515625,8.5078125,16777216,4.011172975365525,0.013737513913365694,1.819304889068e-4
17,self_attn.k_proj,4,128,8,128,10.59375,8.25390625,16777216,4.011172975365525,0.013737513913365694,2.2414898558054e-4
17,self_attn.k_proj,8,32,8,128,0.45458984375,17.015625,16777216,4.011172975365525,0.013737513913365694,4.909707627120952e-7
17,self_attn.k_proj,8,64,8,128,0.53515625,16.5078125,16777216,4.011172975365525,0.013737513913365694,6.891455655022583e-7
17,self_attn.k_proj,8,128,8,128,0.63818359375,16.25390625,16777216,4.011172975365525,0.013737513913365694,8.619282994004607e-7
17,self_attn.o_proj,2,32,8,128,24.59375,5.015625,16777216,4.40230065747996,0.02730678555033989,0.00173683569300919
17,self_attn.o_proj,2,64,8,128,28.671875,4.5078125,16777216,4.40230065747996,0.02730678555033989,0.00236615166068077
17,self_attn.o_proj,2,128,8,128,32.375,4.25390625,16777216,4.40230065747996,0.02730678555033989,0.00302208331413567
17,self_attn.o_proj,3,32,8,128,10.5390625,7.015625,16777216,4.40230065747996,0.02730678555033989,3.1916392617858e-4
17,self_attn.o_proj,3,64,8,128,12.3125,6.5078125,16777216,4.40230065747996,0.02730678555033989,4.367287911009e-4
17,self_attn.o_proj,3,128,8,128,13.953125,6.25390625,16777216,4.40230065747996,0.02730678555033989,5.6296278489753e-4
17,self_attn.o_proj,4,32,8,128,4.9140625,9.015625,16777216,4.40230065747996,0.02730678555033989,6.945138738956302e-5
17,self_attn.o_proj,4,64,8,128,5.74609375,8.5078125,16777216,4.40230065747996,0.02730678555033989,9.5199175120797e-5
17,self_attn.o_proj,4,128,8,128,6.51953125,8.25390625,16777216,4.40230065747996,0.02730678555033989,1.2286069977562e-4
17,self_attn.o_proj,8,32,8,128,0.297607421875,17.015625,16777216,4.40230065747996,0.02730678555033989,2.5654611590653076e-7
17,self_attn.o_proj,8,64,8,128,0.34765625,16.5078125,16777216,4.40230065747996,0.02730678555033989,3.503296852613858e-7
17,self_attn.o_proj,8,128,8,128,0.392822265625,16.25390625,16777216,4.40230065747996,0.02730678555033989,4.472813373013196e-7
17,mlp.gate_proj,2,32,8,128,49.15625,13.4794921875,45088768,3.379672209074253,0.042611131287151716,0.00587588734924793
17,mlp.gate_proj,2,64,8,128,57.875,12.11474609375,45088768,3.379672209074253,0.042611131287151716,0.00810497533529996
17,mlp.gate_proj,2,128,8,128,66.125,11.432373046875,45088768,3.379672209074253,0.042611131287151716,0.01053733471781015
17,mlp.gate_proj,3,32,8,128,21.015625,18.8544921875,45088768,3.379672209074253,0.042611131287151716,0.00101830053608864
17,mlp.gate_proj,3,64,8,128,24.78125,17.48974609375,45088768,3.379672209074253,0.042611131287151716,0.00140611501410603
17,mlp.gate_proj,3,128,8,128,28.359375,16.807373046875,45088768,3.379672209074253,0.042611131287151716,0.00182193331420421
17,mlp.gate_proj,4,32,8,128,9.8125,24.2294921875,45088768,3.379672209074253,0.042611131287151716,2.1895742975175e-4
17,mlp.gate_proj,4,64,8,128,11.5625,22.86474609375,45088768,3.379672209074253,0.042611131287151716,3.0208012321963e-4
17,mlp.gate_proj,4,128,8,128,13.234375,22.182373046875,45088768,3.379672209074253,0.042611131287151716,3.9239376201294e-4
17,mlp.gate_proj,8,32,8,128,0.59375,45.7294921875,45088768,3.379672209074253,0.042611131287151716,8.196584531106055e-7
17,mlp.gate_proj,8,64,8,128,0.69921875,44.36474609375,45088768,3.379672209074253,0.042611131287151716,1.1204406291653868e-6
17,mlp.gate_proj,8,128,8,128,0.79736328125,43.682373046875,45088768,3.379672209074253,0.042611131287151716,1.436762545381498e-6
17,mlp.up_proj,2,32,8,128,46.28125,13.4794921875,45088768,3.05398357984898,0.005076927644772063,0.00587588734924793
17,mlp.up_proj,2,64,8,128,53.90625,12.11474609375,45088768,3.05398357984898,0.005076927644772063,0.00810497533529996
17,mlp.up_proj,2,128,8,128,60.78125,11.432373046875,45088768,3.05398357984898,0.005076927644772063,0.01053733471781015
17,mlp.up_proj,3,32,8,128,19.78125,18.8544921875,45088768,3.05398357984898,0.005076927644772063,0.00101830053608864
17,mlp.up_proj,3,64,8,128,23.0625,17.48974609375,45088768,3.05398357984898,0.005076927644772063,0.00140611501410603
17,mlp.up_proj,3,128,8,128,26.03125,16.807373046875,45088768,3.05398357984898,0.005076927644772063,0.00182193331420421
17,mlp.up_proj,4,32,8,128,9.234375,24.2294921875,45088768,3.05398357984898,0.005076927644772063,2.1895742975175e-4
17,mlp.up_proj,4,64,8,128,10.765625,22.86474609375,45088768,3.05398357984898,0.005076927644772063,3.0208012321963e-4
17,mlp.up_proj,4,128,8,128,12.1484375,22.182373046875,45088768,3.05398357984898,0.005076927644772063,3.9239376201294e-4
17,mlp.up_proj,8,32,8,128,0.55908203125,45.7294921875,45088768,3.05398357984898,0.005076927644772063,8.196584531106055e-7
17,mlp.up_proj,8,64,8,128,0.65087890625,44.36474609375,45088768,3.05398357984898,0.005076927644772063,1.1204406291653868e-6
17,mlp.up_proj,8,128,8,128,0.73193359375,43.682373046875,45088768,3.05398357984898,0.005076927644772063,1.436762545381498e-6
17,mlp.down_proj,2,32,8,128,45.5625,13.4794921875,45088768,3.4676421560877837,0.07672935718676477,0.005391133017838
17,mlp.down_proj,2,64,8,128,53.03125,12.11474609375,45088768,3.4676421560877837,0.07672935718676477,0.00731048500165343
17,mlp.down_proj,2,128,8,128,59.75,11.432373046875,45088768,3.4676421560877837,0.07672935718676477,0.00929287075996399
17,mlp.down_proj,3,32,8,128,19.46875,18.8544921875,45088768,3.4676421560877837,0.07672935718676477,9.8697957582771e-4
17,mlp.down_proj,3,64,8,128,22.6875,17.48974609375,45088768,3.4676421560877837,0.07672935718676477,0.00134075712412595
17,mlp.down_proj,3,128,8,128,25.59375,16.807373046875,45088768,3.4676421560877837,0.07672935718676477,0.00171023455914109
17,mlp.down_proj,4,32,8,128,9.0859375,24.2294921875,45088768,3.4676421560877837,0.07672935718676477,2.148721832782e-4
17,mlp.down_proj,4,64,8,128,10.5859375,22.86474609375,45088768,3.4676421560877837,0.07672935718676477,2.9216750408522e-4
17,mlp.down_proj,4,128,8,128,11.9375,22.182373046875,45088768,3.4676421560877837,0.07672935718676477,3.7329792394302e-4
17,mlp.down_proj,8,32,8,128,0.55029296875,45.7294921875,45088768,3.4676421560877837,0.07672935718676477,7.945690754240786e-7
17,mlp.down_proj,8,64,8,128,0.640625,44.36474609375,45088768,3.4676421560877837,0.07672935718676477,1.0810044841491615e-6
17,mlp.down_proj,8,128,8,128,0.7197265625,43.682373046875,45088768,3.4676421560877837,0.07672935718676477,1.37119445753342e-6
18,self_attn.q_proj,2,32,8,128,35.65625,5.015625,16777216,4.331741585407725,0.002964062031021328,0.00362265761941671
18,self_attn.q_proj,2,64,8,128,41.875,4.5078125,16777216,4.331741585407725,0.002964062031021328,0.00654411222785711
18,self_attn.q_proj,2,128,8,128,49.09375,4.25390625,16777216,4.331741585407725,0.002964062031021328,0.0089208148419857
18,self_attn.q_proj,3,32,8,128,15.25,7.015625,16777216,4.331741585407725,0.002964062031021328,5.8062514290213e-4
18,self_attn.q_proj,3,64,8,128,17.9375,6.5078125,16777216,4.331741585407725,0.002964062031021328,8.6328038014471e-4
18,self_attn.q_proj,3,128,8,128,21.125,6.25390625,16777216,4.331741585407725,0.002964062031021328,0.00107127986848354
18,self_attn.q_proj,4,32,8,128,7.12109375,9.015625,16777216,4.331741585407725,0.002964062031021328,1.3388406659942e-4
18,self_attn.q_proj,4,64,8,128,8.375,8.5078125,16777216,4.331741585407725,0.002964062031021328,1.9963789964094e-4
18,self_attn.q_proj,4,128,8,128,9.8671875,8.25390625,16777216,4.331741585407725,0.002964062031021328,2.3681111633777e-4
18,self_attn.q_proj,8,32,8,128,0.430908203125,17.015625,16777216,4.331741585407725,0.002964062031021328,4.869126541962032e-7
18,self_attn.q_proj,8,64,8,128,0.50634765625,16.5078125,16777216,4.331741585407725,0.002964062031021328,6.735260171808477e-7
18,self_attn.q_proj,8,128,8,128,0.59423828125,16.25390625,16777216,4.331741585407725,0.002964062031021328,8.964271955846925e-7
18,self_attn.v_proj,2,32,8,128,26.078125,5.015625,16777216,3.1396861815281687,0.020098579861563458,0.00362265761941671
18,self_attn.v_proj,2,64,8,128,30.46875,4.5078125,16777216,3.1396861815281687,0.020098579861563458,0.00654411222785711
18,self_attn.v_proj,2,128,8,128,34.4375,4.25390625,16777216,3.1396861815281687,0.020098579861563458,0.0089208148419857
18,self_attn.v_proj,3,32,8,128,11.15625,7.015625,16777216,3.1396861815281687,0.020098579861563458,5.8062514290213e-4
18,self_attn.v_proj,3,64,8,128,13.0390625,6.5078125,16777216,3.1396861815281687,0.020098579861563458,8.6328038014471e-4
18,self_attn.v_proj,3,128,8,128,14.7421875,6.25390625,16777216,3.1396861815281687,0.020098579861563458,0.00107127986848354
18,self_attn.v_proj,4,32,8,128,5.203125,9.015625,16777216,3.1396861815281687,0.020098579861563458,1.3388406659942e-4
18,self_attn.v_proj,4,64,8,128,6.08203125,8.5078125,16777216,3.1396861815281687,0.020098579861563458,1.9963789964094e-4
18,self_attn.v_proj,4,128,8,128,6.8828125,8.25390625,16777216,3.1396861815281687,0.020098579861563458,2.3681111633777e-4
18,self_attn.v_proj,8,32,8,128,0.315185546875,17.015625,16777216,3.1396861815281687,0.020098579861563458,4.869126541962032e-7
18,self_attn.v_proj,8,64,8,128,0.367919921875,16.5078125,16777216,3.1396861815281687,0.020098579861563458,6.735260171808477e-7
18,self_attn.v_proj,8,128,8,128,0.414794921875,16.25390625,16777216,3.1396861815281687,0.020098579861563458,8.964271955846925e-7
18,self_attn.k_proj,2,32,8,128,36.59375,5.015625,16777216,3.852686131364871,0.009171366045734574,0.00362265761941671
18,self_attn.k_proj,2,64,8,128,43.03125,4.5078125,16777216,3.852686131364871,0.009171366045734574,0.00654411222785711
18,self_attn.k_proj,2,128,8,128,50.8125,4.25390625,16777216,3.852686131364871,0.009171366045734574,0.0089208148419857
18,self_attn.k_proj,3,32,8,128,15.65625,7.015625,16777216,3.852686131364871,0.009171366045734574,5.8062514290213e-4
18,self_attn.k_proj,3,64,8,128,18.421875,6.5078125,16777216,3.852686131364871,0.009171366045734574,8.6328038014471e-4
18,self_attn.k_proj,3,128,8,128,21.890625,6.25390625,16777216,3.852686131364871,0.009171366045734574,0.00107127986848354
18,self_attn.k_proj,4,32,8,128,7.3046875,9.015625,16777216,3.852686131364871,0.009171366045734574,1.3388406659942e-4
18,self_attn.k_proj,4,64,8,128,8.59375,8.5078125,16777216,3.852686131364871,0.009171366045734574,1.9963789964094e-4
18,self_attn.k_proj,4,128,8,128,10.21875,8.25390625,16777216,3.852686131364871,0.009171366045734574,2.3681111633777e-4
18,self_attn.k_proj,8,32,8,128,0.4423828125,17.015625,16777216,3.852686131364871,0.009171366045734574,4.869126541962032e-7
18,self_attn.k_proj,8,64,8,128,0.52001953125,16.5078125,16777216,3.852686131364871,0.009171366045734574,6.735260171808477e-7
18,self_attn.k_proj,8,128,8,128,0.61572265625,16.25390625,16777216,3.852686131364871,0.009171366045734574,8.964271955846925e-7
18,self_attn.o_proj,2,32,8,128,25.546875,5.015625,16777216,4.205083278063674,0.021857683157735106,0.002018190221861
18,self_attn.o_proj,2,64,8,128,29.78125,4.5078125,16777216,4.205083278063674,0.021857683157735106,0.00275787711143493
18,self_attn.o_proj,2,128,8,128,33.625,4.25390625,16777216,4.205083278063674,0.021857683157735106,0.00352737330831587
18,self_attn.o_proj,3,32,8,128,10.9296875,7.015625,16777216,4.205083278063674,0.021857683157735106,3.7247617729008e-4
