module,param_count,layer,percentile_0,percentile_99,percentile_999,percentile_9999,percentile_100,kurtosis
mlp.gate_proj,70778880,2,0.0,0.047607421875,0.061767578125,0.08056640625,0.58203125,3.2308532400372494
mlp.gate_proj,70778880,3,0.0,0.048583984375,0.0634765625,0.08447265625,0.55859375,3.4501241375690457
mlp.gate_proj,70778880,4,0.0,0.048828125,0.0634765625,0.080078125,0.55859375,3.1955631490833403
mlp.gate_proj,70778880,5,0.0,0.049560546875,0.06494140625,0.0830078125,0.46875,3.2403906037879353
mlp.gate_proj,70778880,6,0.0,0.05029296875,0.06640625,0.08349609375,0.5234375,3.2443207674755223
mlp.gate_proj,70778880,7,0.0,0.05078125,0.06787109375,0.087890625,0.71484375,3.3936300161835935
mlp.gate_proj,70778880,8,0.0,0.050537109375,0.06787109375,0.09033203125,0.451171875,3.349456358964778
mlp.gate_proj,70778880,9,0.0,0.050048828125,0.06689453125,0.08837890625,0.58203125,3.3583231350160534
mlp.gate_proj,70778880,10,0.0,0.049560546875,0.06640625,0.0888671875,0.61328125,3.3639723293555432
mlp.gate_proj,70778880,11,0.0,0.04931640625,0.06689453125,0.0927734375,0.625,3.4940067849359866
mlp.gate_proj,70778880,12,0.0,0.04931640625,0.0673828125,0.09716796875,0.474609375,3.5210305108326145
mlp.gate_proj,70778880,13,0.0,0.048828125,0.06689453125,0.09619140625,0.71875,3.4971410209159255
mlp.gate_proj,70778880,14,0.0,0.048828125,0.06591796875,0.08984375,0.53125,3.397050603770907
mlp.gate_proj,70778880,15,0.0,0.049072265625,0.06787109375,0.0986328125,0.470703125,3.522446408932607
mlp.gate_proj,70778880,16,0.0,0.049072265625,0.0673828125,0.095703125,0.5234375,3.4666247117190028
mlp.gate_proj,70778880,17,0.0,0.04931640625,0.06689453125,0.08984375,0.69921875,3.4159640675062617
mlp.gate_proj,70778880,18,0.0,0.049560546875,0.0673828125,0.091796875,0.388671875,3.353831686213448
mlp.gate_proj,70778880,19,0.0,0.0498046875,0.06787109375,0.091796875,0.6953125,3.3847912025490117
mlp.gate_proj,70778880,20,0.0,0.050048828125,0.06787109375,0.09130859375,0.640625,3.376316700726662
mlp.gate_proj,70778880,21,0.0,0.050048828125,0.06787109375,0.0908203125,0.404296875,3.3018414645837937
mlp.gate_proj,70778880,22,0.0,0.05029296875,0.0673828125,0.0888671875,0.412109375,3.26893401295517
mlp.gate_proj,70778880,23,0.0,0.05029296875,0.06787109375,0.0888671875,0.337890625,3.238691402749831
mlp.gate_proj,70778880,24,0.0,0.05029296875,0.06640625,0.0849609375,0.443359375,3.181030610905902
mlp.gate_proj,70778880,25,0.0,0.050537109375,0.06640625,0.0849609375,0.578125,3.1751834555934093
mlp.gate_proj,70778880,26,0.0,0.050537109375,0.06640625,0.083984375,0.349609375,3.147593623891938
mlp.gate_proj,70778880,27,0.0,0.050537109375,0.06640625,0.08349609375,0.625,3.157584369714205
mlp.gate_proj,70778880,28,0.0,0.050537109375,0.06640625,0.083984375,0.75390625,3.1952669014106267
mlp.gate_proj,70778880,29,0.0,0.050537109375,0.06640625,0.08349609375,0.58984375,3.1642828381065327
mlp.gate_proj,70778880,30,0.0,0.05078125,0.0673828125,0.0859375,0.4140625,3.1901158459098817
mlp.gate_proj,70778880,31,0.0,0.051025390625,0.06787109375,0.087890625,0.6640625,3.231870053797732
mlp.gate_proj,70778880,32,0.0,0.051025390625,0.068359375,0.08837890625,0.57421875,3.2412875372910315
mlp.gate_proj,70778880,33,0.0,0.051025390625,0.06884765625,0.0888671875,0.4140625,3.2633987551023353
mlp.gate_proj,70778880,34,0.0,0.05078125,0.06884765625,0.08935546875,0.515625,3.276419555666429
mlp.gate_proj,70778880,35,0.0,0.05078125,0.06884765625,0.08984375,0.4765625,3.2620195372275735
mlp.gate_proj,70778880,36,0.0,0.05078125,0.0693359375,0.0908203125,0.59765625,3.330972969715487
mlp.gate_proj,70778880,37,0.0,0.051025390625,0.0703125,0.0927734375,0.671875,3.6163712417859415
mlp.gate_proj,70778880,38,0.0,0.052734375,0.0732421875,0.103515625,0.71484375,4.20085133702986
mlp.gate_proj,70778880,39,0.0,0.055908203125,0.078125,0.10302734375,0.74609375,3.535894804400329
mlp.up_proj,70778880,0,0.0,0.0380859375,0.0498046875,0.06298828125,0.482421875,3.249017058311768
mlp.up_proj,70778880,1,0.0,0.04296875,0.055419921875,0.06689453125,0.390625,3.1117683059926806
mlp.up_proj,70778880,2,0.0,0.0439453125,0.056640625,0.06787109375,0.39453125,3.080849335928324
mlp.up_proj,70778880,3,0.0,0.044677734375,0.0576171875,0.06982421875,0.69921875,3.2669610023884306
mlp.up_proj,70778880,4,0.0,0.044677734375,0.0576171875,0.0693359375,0.44140625,3.095126478043274
mlp.up_proj,70778880,5,0.0,0.044677734375,0.057373046875,0.06884765625,0.58984375,3.1187659555331035
mlp.up_proj,70778880,6,0.0,0.044677734375,0.057373046875,0.06884765625,0.5625,3.108046386120236
mlp.up_proj,70778880,7,0.0,0.044677734375,0.0576171875,0.07080078125,0.5078125,3.1168342824347484
mlp.up_proj,70778880,8,0.0,0.045166015625,0.05810546875,0.06982421875,0.6953125,3.169466057423486
mlp.up_proj,70778880,9,0.0,0.045654296875,0.05859375,0.0703125,0.6953125,3.1575336738495885
mlp.up_proj,70778880,10,0.0,0.0458984375,0.05908203125,0.07080078125,0.73046875,3.152513533783804
mlp.up_proj,70778880,11,0.0,0.04638671875,0.0595703125,0.07177734375,0.77734375,3.178196654496327
mlp.up_proj,70778880,12,0.0,0.046630859375,0.060302734375,0.07275390625,0.5625,3.141626426727454
mlp.up_proj,70778880,13,0.0,0.046875,0.060546875,0.07275390625,0.578125,3.1080582609263234
mlp.up_proj,70778880,14,0.0,0.047119140625,0.060791015625,0.0732421875,0.50390625,3.1233856872096504
mlp.up_proj,70778880,15,0.0,0.04736328125,0.061279296875,0.07373046875,0.73046875,3.1566055735186187
mlp.up_proj,70778880,16,0.0,0.04736328125,0.06103515625,0.0732421875,0.6015625,3.093354071104304
mlp.up_proj,70778880,17,0.0,0.047119140625,0.060546875,0.07275390625,0.66796875,3.133833524652865
mlp.up_proj,70778880,18,0.0,0.046875,0.060302734375,0.072265625,0.76171875,3.1039488066796554
mlp.up_proj,70778880,19,0.0,0.046630859375,0.06005859375,0.072265625,0.71875,3.089232912233438
mlp.up_proj,70778880,20,0.0,0.046630859375,0.06005859375,0.072265625,0.80078125,3.1405187056523607
mlp.up_proj,70778880,21,0.0,0.04638671875,0.059814453125,0.0712890625,0.361328125,3.0489631946984375
mlp.up_proj,70778880,22,0.0,0.046142578125,0.059326171875,0.07080078125,0.578125,3.064189693523624
mlp.up_proj,70778880,23,0.0,0.046142578125,0.05908203125,0.0703125,0.3515625,3.0380139216222206
mlp.up_proj,70778880,24,0.0,0.0458984375,0.058837890625,0.0703125,0.55859375,3.051218091213576
mlp.up_proj,70778880,25,0.0,0.0458984375,0.058837890625,0.0703125,0.4921875,3.048168807880293
mlp.up_proj,70778880,26,0.0,0.0458984375,0.058837890625,0.0703125,0.48046875,3.0361184315449607
mlp.up_proj,70778880,27,0.0,0.0458984375,0.058837890625,0.06982421875,0.287109375,3.0251719970979862
mlp.up_proj,70778880,28,0.0,0.046142578125,0.05908203125,0.0703125,0.69140625,3.0860375775511315
mlp.up_proj,70778880,29,0.0,0.046142578125,0.05908203125,0.0703125,0.44140625,3.030916472520534
