model,algo,config,config_detail,quant_duration,load_mem_allot,load_mem_reserved,zeroshot_mem_allot,zeroshot_mem_reserved,linear_probe_mem_allot,linear_probe_mem_reserved,acc1_zeroshot_cls,acc5_zeroshot_cls,recall_zeroshot_cls,duration_zeroshot_cls,acc1_linear_probe,acc5_linear_probe,recall_linear_probe,duration_linear_probe
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,8_13,"{'offload_meta': False, 'mixed': True, 'budget': 8.13}",0,0,0,417020416,555745280,0,0,0.6655,0.89898,0.6654200000000001,55.34173941612244,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,4_13,"{'offload_meta': False, 'mixed': True, 'budget': 4.13}",0,0,0,2246912512,2814377984,0,0,0.77732,0.95162,0.77736,233.44429898262024,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,4_13,"{'offload_meta': False, 'mixed': True, 'budget': 4.13}",0,0,0,378092032,515899392,0,0,0.63292,0.88094,0.6328600000000001,58.0972273349762,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,2_25,"{'offload_meta': False, 'mixed': True, 'budget': 2.25}",0,0,0,358300160,490733568,0,0,0.01932,0.05584,0.0192199999999999,55.3106963634491,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,4_25,"{'offload_meta': False, 'mixed': True, 'budget': 4.25}",0,0,0,1205573120,1629487104,0,0,0.74824,0.93966,0.7484,116.776385307312,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,4_25,"{'offload_meta': False, 'mixed': True, 'budget': 4.25}",0,0,0,2266982912,2835349504,0,0,0.77674,0.95152,0.77678,233.37552213668823,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,3_13,"{'offload_meta': False, 'mixed': True, 'budget': 3.13}",0,0,0,1172723200,1616904192,0,0,0.72584,0.93096,0.72576,119.617436170578,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,2_25,"{'offload_meta': False, 'mixed': True, 'budget': 2.25}",0,0,0,1139013120,1583349760,0,0,0.51664,0.79014,0.51666,117.40637159347534,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,2_25,"{'offload_meta': False, 'mixed': True, 'budget': 2.25}",0,0,0,2112516608,2671771648,0,0,0.65188,0.89106,0.65152,233.6191577911377,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,8_51,"{'offload_meta': False, 'mixed': True, 'budget': 8.51}",0,0,0,424622592,562036736,0,0,0.66554,0.899,0.6656,55.25444889068604,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,2_51,"{'offload_meta': False, 'mixed': True, 'budget': 2.51}",0,0,0,1155372544,1595932672,0,0,0.6147,0.86696,0.61472,117.55772066116332,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,4_51,"{'offload_meta': False, 'mixed': True, 'budget': 4.51}",0,0,0,2313431552,2883584000,0,0,0.77808,0.95142,0.7779200000000001,233.22500801086423,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,4_51,"{'offload_meta': False, 'mixed': True, 'budget': 4.51}",0,0,0,386546176,524288000,0,0,0.65226,0.89102,0.65226,56.89072275161743,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,8_25,"{'offload_meta': False, 'mixed': True, 'budget': 8.25}",0,0,0,1333786112,1784676352,0,0,0.75256,0.94248,0.7526400000000001,117.04104924201964,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,3_25,"{'offload_meta': False, 'mixed': True, 'budget': 3.25}",0,0,0,370588160,503316480,0,0,0.5243,0.79824,0.52446,55.70339441299439,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,3_51,"{'offload_meta': False, 'mixed': True, 'budget': 3.51}",0,0,0,2246417408,2799697920,0,0,0.77034,0.94964,0.7701999999999999,238.64602613449097,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,4_51,"{'offload_meta': False, 'mixed': True, 'budget': 4.51}",0,0,0,1223665152,1667235840,0,0,0.75044,0.94216,0.7505400000000001,116.87654876708984,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,3_13,"{'offload_meta': False, 'mixed': True, 'budget': 3.13}",0,0,0,367966720,501219328,0,0,0.457,0.73358,0.45686,56.75414848327637,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,8_25,"{'offload_meta': False, 'mixed': True, 'budget': 8.25}",0,0,0,2577361408,3162505216,0,0,0.77944,0.95238,0.7793199999999999,233.25127458572388,0,0,0,0
CLIP-ViT-B-32-laion2B-s34B-b79K,mxq,2_51,"{'offload_meta': False, 'mixed': True, 'budget': 2.51}",0,0,0,363399680,494927872,0,0,0.0762,0.1921,0.07612,55.738041162490845,0,0,0,0
CLIP-ViT-H-14-laion2B-s32B-b79K,mxq,8_51,"{'offload_meta': False, 'mixed': True, 'budget': 8.51}",0,0,0,2614815232,3200253952,0,0,0.77938,0.95238,0.7794000000000001,233.5692586898804,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,3_25,"{'offload_meta': False, 'mixed': True, 'budget': 3.25}",0,0,0,1181046272,1625292800,0,0,0.7316,0.9346,0.73132,119.58166408538818,0,0,0,0
CLIP-ViT-L-14-laion2B-s32B-b82K,mxq,8_13,"{'offload_meta': False, 'mixed': True, 'budget': 8.13}",0,0,0,1325463040,1776287744,0,0,0.7522,0.94262,0.75226,116.84134864807127,0,0,0,0
