model,module,layer,memmb,param_cnt,bit_budget,b1,g1,b2,g2,params_quant_tot,params_all_tot
Qwen3.5-4B,mlp.gate_proj,8,46.42822265625,94371840,4.13,4,128,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,7,46.42822265625,94371840,4.13,4,128,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.k_proj,7,5.15869140625,10485760,4.13,4,128,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,26,46.42822265625,94371840,4.13,4,128,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,1,46.42822265625,94371840,4.13,4,128,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,10,46.42822265625,94371840,4.13,4,128,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,8,46.42822265625,94371840,4.13,4,128,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.v_proj,11,5.3173828125,10485760,4.13,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,26,46.42822265625,94371840,4.13,4,128,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,30,46.42822265625,94371840,4.13,4,128,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.o_proj,27,21.26953125,41943040,4.13,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.k_proj,23,5.3173828125,10485760,4.13,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,5,46.42822265625,94371840,4.13,4,128,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,13,46.42822265625,94371840,4.13,4,128,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,2,46.42822265625,94371840,4.13,4,128,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,0,46.42822265625,94371840,4.13,4,128,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,1,46.42822265625,94371840,4.13,4,128,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,25,46.42822265625,94371840,4.13,4,128,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.v_proj,19,5.3173828125,10485760,4.13,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,12,46.42822265625,94371840,4.13,4,128,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,12,46.42822265625,94371840,4.13,4,128,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,5,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.q_proj,7,42.5390625,83886080,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.q_proj,27,42.5390625,83886080,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,26,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,9,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.k_proj,15,5.3173828125,10485760,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,10,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,29,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,3,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,18,91.42822265625,94371840,4.25,8,128,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,19,91.42822265625,94371840,4.25,8,128,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,31,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.k_proj,31,5.3173828125,10485760,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,16,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,16,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,4,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,6,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,18,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.o_proj,15,21.26953125,41943040,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,24,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,27,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.q_proj,23,42.5390625,83886080,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,10,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,7,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,21,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,22,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.v_proj,3,5.3173828125,10485760,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,5,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,6,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,14,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.q_proj,31,42.5390625,83886080,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,20,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,28,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,30,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,17,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,19,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.o_proj,7,21.26953125,41943040,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,13,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,0,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,9,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,15,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,22,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.o_proj,23,21.26953125,41943040,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,23,91.42822265625,94371840,4.25,8,128,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.q_proj,15,42.5390625,83886080,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,20,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,28,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,29,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,25,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,18,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,2,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,22,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,25,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,21,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,15,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.v_proj,23,5.3173828125,10485760,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.k_proj,11,5.3173828125,10485760,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,17,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,23,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.k_proj,19,5.3173828125,10485760,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,15,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,27,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,3,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.q_proj,11,42.5390625,83886080,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,8,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.o_proj,19,21.26953125,41943040,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,4,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,1,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,19,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,4,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,29,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,14,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,27,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.v_proj,31,5.3173828125,10485760,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,31,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,2,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.o_proj,31,21.26953125,41943040,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,13,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,3,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,7,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.q_proj,19,42.5390625,83886080,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.v_proj,27,5.3173828125,10485760,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,16,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,23,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,17,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,24,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.k_proj,3,5.3173828125,10485760,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,21,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,11,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.v_proj,7,5.3173828125,10485760,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.o_proj,3,21.26953125,41943040,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,0,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.q_proj,3,42.5390625,83886080,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,11,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,30,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,31,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.v_proj,15,5.3173828125,10485760,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,6,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,12,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.k_proj,27,5.3173828125,10485760,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,14,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,11,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.o_proj,11,21.26953125,41943040,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,20,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,24,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,9,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,28,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,8,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,7,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.k_proj,7,5.3173828125,10485760,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,26,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,1,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,10,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,8,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.v_proj,11,5.3173828125,10485760,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,26,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,30,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.o_proj,27,21.26953125,41943040,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.k_proj,23,5.3173828125,10485760,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,5,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,13,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,2,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,0,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,1,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,25,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.v_proj,19,5.3173828125,10485760,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,12,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,12,47.8564453125,94371840,4.25,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,5,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.q_proj,7,45.078125,83886080,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.q_proj,27,42.5390625,83886080,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,26,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,9,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.k_proj,15,5.3173828125,10485760,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,10,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,29,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,3,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,18,92.8564453125,94371840,4.51,8,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,19,92.8564453125,94371840,4.51,8,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,31,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.k_proj,31,5.3173828125,10485760,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,16,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,16,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,4,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,6,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,18,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.o_proj,15,21.26953125,41943040,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,24,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,27,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.q_proj,23,42.5390625,83886080,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,10,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,7,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,21,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,22,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.v_proj,3,5.634765625,10485760,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,5,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,6,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,14,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.q_proj,31,42.5390625,83886080,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,20,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,28,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,30,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,17,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,19,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.o_proj,7,22.5390625,41943040,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,13,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,0,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,9,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,15,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,22,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.o_proj,23,21.26953125,41943040,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,23,92.8564453125,94371840,4.51,8,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.q_proj,15,42.5390625,83886080,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,20,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,28,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,29,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,25,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,18,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,2,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,22,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,25,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,21,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,15,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.v_proj,23,5.3173828125,10485760,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.k_proj,11,5.3173828125,10485760,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,17,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,23,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.k_proj,19,5.3173828125,10485760,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,15,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,27,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,3,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.q_proj,11,42.5390625,83886080,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,8,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.o_proj,19,21.26953125,41943040,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,4,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,1,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,19,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,4,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,29,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,14,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,27,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.v_proj,31,5.3173828125,10485760,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,31,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,2,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.o_proj,31,21.26953125,41943040,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,13,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,3,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,7,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.q_proj,19,42.5390625,83886080,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.v_proj,27,5.3173828125,10485760,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,16,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,23,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,17,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,24,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.k_proj,3,5.634765625,10485760,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,21,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,11,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.v_proj,7,5.634765625,10485760,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.o_proj,3,22.5390625,41943040,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,0,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.q_proj,3,45.078125,83886080,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,11,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,30,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.gate_proj,31,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.v_proj,15,5.3173828125,10485760,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,6,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,12,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.k_proj,27,5.3173828125,10485760,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,14,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.down_proj,11,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
Qwen3.5-4B,self_attn.o_proj,11,21.26953125,41943040,4.51,4,64,8,128,10234101760,12850260480
Qwen3.5-4B,mlp.up_proj,20,50.712890625,94371840,4.51,4,32,8,128,10234101760,12850260480
